date,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm,mcd12c1_IGBP_land_cover,soilgrid_clay_fraction,soilgrid_bulk_density,era5_surface_temperature,vwc_mod13_sf_land,smap_tb_v_corrected,smap_tb_h_corrected,era5_prep,era5_evap,koppen_climate_5_types,pgml_sm,insitu_sm
20170818.0,0.2912984490394592,0.1386536061763763,0.1781800687313079,0.1888542175292968,0.175636425614357,,,10.0,0.2441037893295288,1.107655644416809,286.79400634765625,1.2888776063919067,261.3180236816406,245.8358764648437,0.0240708012133836,2.3818199634552,400.0,0.1944796741008758,0.190833333879709
20170819.0,0.2722159922122955,0.1333082914352417,,,,,0.1045564115047454,,,,,,,,,,,,
20170820.0,0.2558632791042328,0.1066946983337402,0.1073794364929199,0.1438120156526565,0.1378173977136612,0.0799648687243461,0.1038239672780036,10.0,0.2441037893295288,1.107655644416809,287.969970703125,1.2869374752044678,266.7709350585937,252.34353637695312,0.0970749109983444,2.2217888832092285,400.0,0.1390932500362396,0.173791666204731
20170821.0,0.2439595758914947,0.100208580493927,0.1088947877287864,0.1274382025003433,0.1242493689060211,,,10.0,0.2441037893295288,1.107655644416809,288.65924072265625,1.2859678268432615,269.2772827148437,255.5865173339844,0.0318222977221012,2.0380988121032715,400.0,0.1107382923364639,0.169124997531374
20170822.0,0.2327500432729721,0.0998782068490982,,,,0.0579526759684085,0.0799279734492302,,,,,,,,,,,,
20170823.0,0.2231690138578415,0.0998131856322288,0.0787703692913055,0.1144041642546653,0.1212150305509567,,0.023285623639822,10.0,0.2441037893295288,1.107655644416809,288.2240600585937,1.284029245376587,269.82403564453125,260.215576171875,0.931463658809662,1.797735333442688,400.0,0.0874072238802909,0.161000000312924
20170824.0,0.2336656600236892,0.1043806299567222,,,,,,,,,,,,,,,,,
20170825.0,0.2270974516868591,0.1207747533917427,,,,0.0779203549027443,0.1131321117281913,,,,,,,,,,,,
20170826.0,0.2176417857408523,0.1085531339049339,0.0971263870596885,0.1549052298069,0.1525843739509582,,,10.0,0.2441037893295288,1.107655644416809,288.2266845703125,1.2810683250427246,264.91558837890625,255.41281127929688,0.0040143113583326,1.7898461818695068,400.0,0.1049287542700767,0.156000001356006
20170827.0,0.2089375406503677,0.0984957814216613,,,,0.0352769903838634,0.0625934600830078,,,,,,,,,,,,
