date,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm,mcd12c1_IGBP_land_cover,soilgrid_clay_fraction,soilgrid_bulk_density,era5_surface_temperature,vwc_mod13_sf_land,smap_tb_v_corrected,smap_tb_h_corrected,era5_prep,era5_evap,koppen_climate_5_types,pgml_sm,insitu_sm
20190507.0,0.3929271101951599,0.3308166563510895,,,,0.2984270751476288,,,,,,,,,,,,,
20190508.0,0.3998658657073974,0.3254449963569641,0.287723958492279,,,,,4.0,0.1622968167066574,1.191361427307129,286.13726806640625,12.059492111206056,254.5964813232422,245.63211059570312,0.459995836019516,3.910750389099121,400.0,0.1656077355146408,0.2156416666666666
20190509.0,0.3766593635082245,,0.295772522687912,,,0.2831723093986511,,4.0,0.1622968167066574,1.191361427307129,284.12176513671875,12.087048530578612,253.45523071289065,244.16455078125,0.0059864870272576,2.8409512042999268,400.0,0.1510795354843139,0.2117520833333332
20190510.0,0.3718206882476806,0.3308935463428497,,,,,,,,,,,,,,,,,
20190511.0,0.3939430117607116,0.3378158807754516,0.2939231097698211,,,,,4.0,0.1622968167066574,1.191361427307129,286.867431640625,12.117879867553713,253.773666381836,243.01852416992188,5.326162338256836,4.6215434074401855,400.0,0.1821958273649215,0.2133729166666666
20190512.0,0.4001073241233825,0.3157516121864319,,,,0.2830282747745514,,,,,,,,,,,,,
20190513.0,0.4163919985294342,,,,,,,,,,,,,,,,,,
20190514.0,0.4116398096084595,,0.292239248752594,,,0.2893957197666168,,4.0,0.1622968167066574,1.191361427307129,279.31915283203125,12.16380500793457,249.4817352294922,241.3877410888672,6.395007610321045,1.777743935585022,400.0,0.1622120589017868,0.2383916666666667
20190515.0,0.4103655517101288,0.3369782567024231,,,,,,,,,,,,,,,,,
20190516.0,0.3927741348743438,,0.2978569567203522,,,,,4.0,0.1622968167066574,1.191361427307129,286.03143310546875,12.194713592529297,253.0937957763672,244.30648803710932,2.2782561779022217,3.838304281234741,400.0,0.1782079488039016,0.2216604166666666
20190517.0,0.391946941614151,0.3080355525016784,0.3173847496509552,,,0.3453804850578308,,4.0,0.1622968167066574,1.191361427307129,287.016845703125,12.210362434387209,254.3865203857422,244.13629150390625,6.830859661102295,2.066025972366333,400.0,0.1667083948850631,0.2175541666666666
20190518.0,0.3904809355735779,,,,,,,,,,,,,,,,,,
