date,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm,mcd12c1_IGBP_land_cover,soilgrid_clay_fraction,soilgrid_bulk_density,era5_surface_temperature,vwc_mod13_sf_land,smap_tb_v_corrected,smap_tb_h_corrected,era5_prep,era5_evap,koppen_climate_5_types,pgml_sm,insitu_sm
20150401.0,0.3001424968242645,0.2470681965351104,,,,0.1877295970916748,,9.0,0.0515475645661354,0.8522673845291138,275.84423828125,2.7954163551330566,235.13397216796875,213.6942138671875,1.1766605377197266,1.7513445615768433,300.0,0.2943196296691894,0.3197777784532973
20150402.0,0.2806671857833862,0.2363561391830444,,,,0.1733271926641464,0.20664082467556,,,,,,,,,,,,
20150403.0,0.2710945606231689,0.2353632152080536,0.2195476293563842,,,,,9.0,0.0515475645661354,0.8522673845291138,276.87548828125,2.809614658355713,241.4361267089844,220.65890502929688,0.1794036328792572,1.496281981468201,300.0,0.2981243729591369,0.2948611131351856
20150404.0,0.2634852528572082,0.2278832793235778,,,,0.1695050448179245,0.2301705926656723,,,,,,,,,,,,
20150405.0,0.2564860582351684,,,,,,0.138615071773529,9.0,0.0515475645661354,0.8522673845291138,276.40673828125,2.823972225189209,240.8583374023437,221.72677612304688,0.1978869885206222,1.2119148969650269,300.0,0.2923125624656677,0.2775069428607823
20150406.0,0.2491203248500824,,0.200838953256607,,,0.1438472270965576,0.2668538391590118,9.0,0.0515475645661354,0.8522673845291138,279.33233642578125,2.8317792415618896,245.0077362060547,227.8361358642578,0.0013161849929019,1.8106911182403564,300.0,0.2945138216018677,0.2248242745256939
20150407.0,0.2424883395433426,,,,,0.1417478919029235,0.1603137254714965,,,,,,,,,,,,
20150408.0,0.2362537980079651,0.2143667340278625,0.1980196684598922,,,,,9.0,0.0515475645661354,0.8522673845291138,282.25982666015625,2.84263563156128,248.145751953125,225.849365234375,0.0035038981586694,1.867646336555481,300.0,0.2865880131721496,0.2815625002193783
20150409.0,0.2289871424436569,0.2091588228940963,0.1886506527662277,,,0.1350817531347274,0.1962950527667999,9.0,0.0515475645661354,0.8522673845291138,279.93438720703125,2.8456149101257324,249.26531982421875,231.25616455078125,0.004608211107552,1.713626503944397,300.0,0.2847971618175506,0.283647814706441
20150410.0,0.2236618548631668,0.2087541818618774,,,,,0.1148716732859611,,,,,,,,,,,,
20150411.0,0.2257820963859558,,0.1822357177734375,,,,0.2880336940288543,9.0,0.0515475645661354,0.8522673845291138,283.7943725585937,2.85267972946167,250.7250061035156,233.9190673828125,3.4433798789978027,2.623379707336426,300.0,0.2699432969093323,0.2844407015451879
20150412.0,0.256391316652298,0.2226911783218383,0.2015641927719116,,,0.1541531682014465,0.2162541598081588,,,,,,,,,,,,
20150413.0,0.2770951688289642,0.2493249773979187,0.2310441732406616,,,,,9.0,0.0515475645661354,0.8522673845291138,278.7118530273437,2.8596725463867188,241.59017944335932,220.280517578125,0.235333651304245,2.2164292335510254,300.0,0.300070583820343,0.3113532601023354
20150414.0,0.2736972868442535,0.2336788773536682,0.2037560790777206,,,0.1488630920648574,0.2057252675294876,9.0,0.0515475645661354,0.8522673845291138,279.64825439453125,2.863191604614258,246.31906127929688,225.7743530273437,3.2859811782836914,0.7027402520179749,300.0,0.2749877274036407,0.305097222638627
20150415.0,0.2688974738121032,0.2462995946407318,,,,,0.204107791185379,,,,,,,,,,,,
20150416.0,0.258498877286911,0.2292982339859008,,,,,0.216650903224945,9.0,0.0515475645661354,0.8522673845291138,279.9846496582031,2.870275020599365,245.41416931152344,224.774658203125,0.0044931597076356,1.895795226097107,300.0,0.2940089106559753,0.2711250002030282
20150417.0,0.2455902248620987,0.2096362709999084,0.1943809539079666,,,0.1380758434534073,0.2147282361984253,9.0,0.0515475645661354,0.8522673845291138,280.1701354980469,2.8738396167755127,249.15139770507807,229.1758575439453,0.0576503798365592,2.251292943954468,300.0,0.2747981548309326,0.2593333346303552
20150418.0,0.2363390326499939,0.2088771015405655,,,,,,,,,,,,,,,,,
20150419.0,0.2278924584388733,,0.1811706274747848,,,,0.0469679869711399,9.0,0.0515475645661354,0.8522673845291138,282.6169738769531,2.881013870239258,250.36038208007807,233.2750701904297,0.0009275464108213,2.6306161880493164,300.0,0.2731435596942901,0.2493697909327845
20150420.0,0.2184181809425354,,,,,,0.0717795342206955,,,,,,,,,,,,
20150421.0,0.2092227637767791,0.2031561285257339,0.1658699959516525,,,,,9.0,0.0515475645661354,0.8522673845291138,282.6975402832031,2.8882856369018555,252.95016479492188,235.25558471679688,0.0103025315329432,2.4435460567474365,300.0,0.2656969130039215,0.2528063875346352
