date,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm,mcd12c1_IGBP_land_cover,soilgrid_clay_fraction,soilgrid_bulk_density,era5_surface_temperature,vwc_mod13_sf_land,smap_tb_v_corrected,smap_tb_h_corrected,era5_prep,era5_evap,koppen_climate_5_types,pgml_sm,insitu_sm
20211007.0,0.1758642047643661,0.1700703799724578,,0.0959478393197059,0.092007391154766,,,9.0,0.2531662583351135,1.1914209127426147,286.1972351074219,2.854304790496826,275.1567687988281,264.6711120605469,0.0819489136338234,0.5747785568237305,300.0,0.0196174886077642,0.0761249987408519
20211008.0,0.1997272968292236,,,,,,,,,,,,,,,,,,
20211009.0,0.2390353232622146,0.2670921683311462,,0.2564738988876343,0.2283928096294403,0.1881210803985595,,9.0,0.2531662583351135,1.1914209127426147,283.699462890625,2.8348073959350586,258.2030029296875,240.4501953125,3.138876914978028,1.2940101623535156,300.0,0.1402231007814407,0.164391303192014
20211010.0,0.2517756819725036,0.2823503613471985,,0.248417392373085,0.2099260985851287,,,9.0,0.2531662583351135,1.1914209127426147,284.6796875,2.8251776695251465,259.8016357421875,247.7727508544922,1.6061064004898071,1.002785325050354,300.0,0.1200138106942176,0.16904166713357
20211011.0,0.3140784204006195,,,,,,,,,,,,,,,,,,
20211012.0,0.3622629940509796,,,0.4052822589874267,0.3010657727718353,,,9.0,0.2531662583351135,1.1914209127426147,285.3949279785156,2.806156635284424,250.2215576171875,239.28439331054688,13.416305541992188,1.0845558643341064,300.0,0.1969343423843383,0.203166666751107
20211013.0,0.32223641872406,0.2972835600376129,,,,,,,,,,,,,,,,,
20211014.0,0.3625271618366241,0.2770677506923675,,,,0.3558370769023895,,,,,,,,,,,,,
20211015.0,0.4272688627243042,0.3380902111530304,,0.4026375710964203,0.3050984740257263,,,9.0,0.2531662583351135,1.1914209127426147,283.9402770996094,2.778406143188477,247.61474609375,235.66319274902344,60.49311065673828,0.9106163382530212,300.0,0.2778760194778442,0.2003913042338
20211016.0,0.4215879738330841,,,,,,,,,,,,,,,,,,
20211017.0,0.3951271176338196,,,0.392688125371933,0.3221448361873626,0.4079037010669708,,9.0,0.2531662583351135,1.1914209127426147,284.668701171875,2.757941246032715,246.6348571777344,231.25103759765625,0.007540310267359,1.1604337692260742,300.0,0.1704478561878204,0.163125002135833
20211018.0,0.3774797618389129,0.2703006863594055,,0.3516696989536285,0.2777841687202453,,,9.0,0.2531662583351135,1.1914209127426147,284.2034912109375,2.7465028762817383,250.7322540283203,237.880599975586,0.0048245615325868,1.0883194208145142,300.0,0.1558063626289367,0.152708337331812
20211019.0,0.3658511936664581,0.2595313787460327,,,,0.3563695251941681,,,,,,,,,,,,,
20211020.0,0.3560993671417236,0.2220181673765182,,0.3434135615825653,0.2832089066505432,,,9.0,0.2531662583351135,1.1914209127426147,282.8919677734375,2.724576711654663,249.61651611328125,234.5878448486328,0.0,1.2325999736785889,300.0,0.1562378704547882,0.140874996781349
20211021.0,0.3480115532875061,0.2167838811874389,,,,,,,,,,,,,,,,,
20211022.0,0.3412098884582519,0.2219996303319931,,,,,,,,,,,,,,,,,
20211023.0,0.3353420794010162,0.218017965555191,,0.2553136050701141,0.2179737687110901,,,9.0,0.2531662583351135,1.1914209127426147,286.74835205078125,2.6925063133239746,257.2330017089844,242.44235229492188,0.0246141124516725,1.110578536987305,300.0,0.1156124621629715,0.125083336606622
20211024.0,0.3370425999164581,0.2468818873167038,,,,,,,,,,,,,,,,,
20211025.0,0.3314194977283478,0.2546154260635376,,0.3004297912120819,0.2518350481986999,,,9.0,0.2531662583351135,1.1914209127426147,280.6860046386719,2.671743869781494,252.0687255859375,236.9718017578125,0.0044627916067838,1.24207866191864,300.0,0.1411991864442825,0.13783333512644
20211026.0,0.3246368169784546,0.2097662687301635,,0.2405518144369125,0.2084510028362274,,,9.0,0.2531662583351135,1.1914209127426147,281.2063903808594,2.661548137664795,255.8780517578125,240.25732421875,0.0008523463038727,0.987941324710846,300.0,0.1234117001295089,0.131124997511506
20211027.0,0.3196971118450165,,,,,0.2111728191375732,,,,,,,,,,,,,
20211028.0,0.3148092329502105,0.2043324112892151,,0.2761182487010956,0.2250026911497116,,,9.0,0.2531662583351135,1.1914209127426147,282.63250732421875,2.6415274143218994,253.8842163085937,242.52865600585932,0.0,1.2125903367996216,300.0,0.1290875077247619,0.120750000079473
20211029.0,0.3101424872875213,0.2460560053586959,,,,,,,,,,,,,,,,,
20211030.0,0.3065308928489685,0.2410282343626022,,,,,,,,,,,,,,,,,
20211031.0,0.3044520020484924,0.2278036475181579,,0.223442405462265,0.1911381483078003,,,9.0,0.2531662583351135,1.1914209127426147,282.7472839355469,2.6113944053649902,258.4628295898437,246.8796539306641,0.8037568926811218,0.8804859519004822,300.0,0.1053308248519897,0.106666664282481
20211101.0,0.3087202906608581,,,,,0.2229343652725219,,,,,,,,,,,,,
20211103.0,0.3490003645420074,0.3098432421684265,,0.261707454919815,0.2136277854442596,,,9.0,0.2531662583351135,1.1914209127426147,284.3512878417969,2.609526872634888,255.9680633544922,245.51126098632807,0.0395769588649272,1.005492925643921,300.0,0.1164847016334533,0.170291667804122
20211104.0,0.3340228199958801,0.3055233657360077,,,,0.3706620633602142,,,,,,,,,,,,,
20211105.0,0.3257417380809784,0.2417661100625991,,0.2929772734642029,0.2375135123729705,,,9.0,0.2531662583351135,1.1914209127426147,285.7388916015625,2.615316867828369,254.400131225586,240.9857788085937,0.0108527895063161,0.8354934453964233,300.0,0.1361054182052612,0.14733332892259
20211106.0,0.3192312121391296,0.2448141425848007,,,,,,,,,,,,,,,,,
20211107.0,0.3145173490047455,0.2626503109931946,,,,,,,,,,,,,,,,,
20211108.0,0.3117217123508453,0.2568150758743286,,0.2767237424850464,0.2260711193084716,,,9.0,0.2531662583351135,1.1914209127426147,285.96490478515625,2.624715805053711,256.56353759765625,243.5179443359375,0.0074477437883615,0.8797309994697571,300.0,0.1170223206281662,0.130333332965771
20211109.0,0.3091162741184234,0.2430680841207504,,,,0.2094195187091827,,,,,,,,,,,,,
20211110.0,0.3041222393512726,0.2430546879768371,,0.3145045936107635,0.2521589696407318,,,9.0,0.2531662583351135,1.1914209127426147,280.4075012207031,2.631047487258911,252.0811462402344,238.43475341796875,0.0016983161913231,1.0725774765014648,300.0,0.1413858234882354,0.124958336042861
20211111.0,0.3000926375389099,0.2238136529922485,,0.2227890342473983,0.1905006021261215,0.2641937732696533,,9.0,0.2531662583351135,1.1914209127426147,279.8119812011719,2.634232997894287,256.9826354980469,244.22183227539065,0.0017131406348198,0.8313946723937988,300.0,0.1069654822349548,0.121000000275671
20211112.0,0.2970523536205292,,,,,,,,,,,,,,,,,,
