date,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm,mcd12c1_IGBP_land_cover,soilgrid_clay_fraction,soilgrid_bulk_density,era5_surface_temperature,vwc_mod13_sf_land,smap_tb_v_corrected,smap_tb_h_corrected,era5_prep,era5_evap,koppen_climate_5_types,pgml_sm,insitu_sm
20150401.0,0.3168043792247772,0.3170580565929413,,,,,0.0289315469563007,9.0,0.2579372227191925,1.32976233959198,284.7431335449219,2.311284303665161,258.3676147460937,243.5538482666016,0.0034309474285691,3.181581974029541,300.0,0.1809065788984298,0.233025000741084
20150402.0,0.3081971406936645,0.3218869864940643,,,,,,,,,,,,,,,,,
20150403.0,0.3009675443172455,0.3154570758342743,,,,0.1842126995325088,0.1804864704608917,9.0,0.2579372227191925,1.32976233959198,287.0701904296875,2.3075594902038574,260.9702453613281,246.39138793945312,0.0292923487722873,2.739398241043091,300.0,0.1788272410631179,0.214687501390775
20150404.0,0.2948034703731537,0.3284683227539062,,,,,,,,,,,,,,,,,
20150405.0,0.2869509160518646,0.3338548243045807,,,,,0.1643421798944473,9.0,0.2579372227191925,1.32976233959198,283.75457763671875,2.304128170013428,256.8371887207031,240.5649261474609,0.0005253558047115,3.057889461517334,300.0,0.2005759477615356,0.194612501809994
20150406.0,0.2786358594894409,,,,,0.1496854573488235,0.3729361891746521,9.0,0.2579372227191925,1.32976233959198,283.9076538085937,2.301316022872925,260.8252868652344,246.80209350585932,0.0,3.1375019550323486,300.0,0.1511317491531372,0.183470833425721
20150407.0,0.2713226079940796,,,,,,,,,,,,,,,,,,
20150408.0,0.2670012712478637,0.2992467284202575,,,,0.1573358625173568,0.1529282480478286,9.0,0.2579372227191925,1.32976233959198,284.008544921875,2.3060786724090576,259.33758544921875,246.4750366210937,0.0034428494982421,2.6581332683563232,300.0,0.147149845957756,0.166316667571664
20150409.0,0.2623583078384399,0.2866911888122558,,,,,,9.0,0.2579372227191925,1.32976233959198,283.8025207519531,2.313715696334839,263.503662109375,250.19613647460932,0.0008597277919761,2.500593423843384,300.0,0.1135653257369995,0.158745833362142
20150410.0,0.2579929232597351,0.3038617074489593,,,,,0.0939054563641548,,,,,,,,,,,,
20150411.0,0.2533902823925018,,,,,0.1239518597722053,0.0849635303020477,9.0,0.2579372227191925,1.32976233959198,285.20135498046875,2.32693099975586,265.47564697265625,248.13308715820312,0.0025629987940192,2.6319150924682617,300.0,0.1605719625949859,0.14402083431681
20150412.0,0.2482466548681259,0.3145756423473358,,,,,,,,,,,,,,,,,
20150413.0,0.24304860830307,0.3001622259616852,,,,0.141493409872055,0.1063264906406402,9.0,0.2579372227191925,1.32976233959198,288.6883239746094,2.3406457901000977,256.967529296875,241.61485290527344,0.0030022792052477,2.9355485439300537,300.0,0.2227465212345123,0.129737500101328
20150414.0,0.2355464547872543,0.3051890134811401,,,,,0.0642719790339469,9.0,0.2579372227191925,1.32976233959198,290.8472595214844,2.347585678100586,268.228759765625,253.5791931152344,0.0008553265361115,3.6166422367095934,300.0,0.1644873768091201,0.121966666231553
