land_cover_types,insitu_sm,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
9,0.228554168095191,0.1464445888996124,0.4869159758090973,0.3080823421478271,0.3490146696567535,0.2984393239021301,0.3046160936355591,0.2227947413921356,0.2757042050361633
10,0.2459125003467,0.1543908715248108,0.4662773311138153,0.2976164221763611,0.3129300475120544,0.2410923540592193,0.2659074664115906,0.2444953620433807,0.2971892356872558
1,0.191029166802764,0.0929860323667526,0.450378954410553,0.2914235293865204,0.2705714404582977,0.2331518828868866,0.2322821021080017,0.1675956696271896,0.1793572753667831
9,0.184029165655375,0.0708789974451065,0.4565393626689911,0.2623618543148041,0.2014933377504348,0.1614000797271728,0.1694121956825256,0.1266140937805175,0.1579027622938156
9,0.0496250002955397,0.0301045477390289,0.2357038557529449,0.1414187252521515,0.0514387227594852,0.0599012114107608,0.086141288280487,0.0313948690891265,0.0206305123865604
12,0.0458125004855295,0.0466793701052665,0.2344633936882019,0.1396110355854034,0.0529680922627449,0.0664172917604446,0.0817666128277778,0.0485563687980175,0.0506607256829738
12,0.043437499863406,0.0227626450359821,0.2337235063314438,0.1268805563449859,0.0691173151135444,0.066916711628437,0.0823846533894538,0.0409835092723369,0.0464796908199787
12,0.042329167171071,0.0246845334768295,0.2335000187158584,0.1235365942120552,0.0674058273434639,0.0778486654162406,0.1028332114219665,0.0395949594676494,0.0363170281052589
12,0.0409458337041239,0.0396046414971351,0.2332238107919693,0.1153210625052452,0.0682717859745025,0.0729054436087608,0.0945620164275169,0.0412537939846515,0.0375682860612869
12,0.0319999998124937,0.0439703464508056,0.2325541675090789,0.0863573774695396,0.0658872202038765,0.0699250325560569,0.0872488543391227,0.0255835726857185,0.0158085878938436
12,0.0305916662327945,0.01353479642421,0.2325311601161956,0.0829717367887497,0.0565257631242275,0.0561525076627731,0.0570642538368701,0.0427779406309127,0.0412915423512458
12,0.0299749999927978,0.0466024354100227,0.2324903011322021,0.0956976637244224,0.0707184746861457,0.063318632543087,0.0751216486096382,0.0439443625509738,0.0468153953552246
12,0.0286384616047144,0.0302689969539642,0.232474997639656,0.082769401371479,0.0636555254459381,0.0600703097879886,0.0713230744004249,0.0354470796883106,0.0286873988807201
10,0.0286666670193275,0.0598484687507152,0.2324373722076416,0.0787920206785202,0.0471346750855445,0.066116027534008,0.0756252706050872,0.018060777336359,0.0239570308476686
8,0.0683291669314106,0.0595400109887123,0.3642277121543884,0.194280058145523,0.104542426764965,0.1056407541036605,0.1132534220814704,0.0663856714963913,0.0762657523155212
1,0.246174999823173,0.1705537587404251,0.4861642718315124,0.2803078889846802,0.3440088629722595,0.3273701965808868,0.3423597812652588,0.3003895282745361,0.359965831041336
9,0.224420832470059,0.1440601944923401,0.4774369299411773,0.289013147354126,0.3304733037948608,0.2903155386447906,0.3024332523345947,0.2343731969594955,0.28241828083992
1,0.19797500098745,0.112480379641056,0.4793836772441864,0.2639138698577881,0.2787162959575653,0.2200180739164352,0.2263868600130081,0.1742921322584152,0.204077273607254
1,0.249120832110445,0.1602234095335006,0.4829663932323456,0.3135234415531158,0.3353627622127533,0.2867434322834015,0.3114447891712188,0.313910037279129,0.3195898234844208
1,0.217004166295131,0.1512560099363327,0.462577760219574,0.2838547527790069,0.2600860595703125,0.213290587067604,0.2209056615829467,0.1743296086788177,0.2058473527431488
12,0.0562249997941156,0.0260702073574066,0.2427109330892563,0.152841567993164,0.0515512973070144,0.0655346736311912,0.0895154848694801,0.0237360224127769,0.0181279946118593
12,0.0115750001374787,0.009228067472577,0.0534565523266792,0.0626915618777275,0.0070330430753529,0.0199999995529651,0.020000010728836,0.0031493557617068,0.0
12,0.0118750001032216,0.0050668553449213,0.0488982610404491,0.071645587682724,0.0122203286737203,0.0277377236634492,0.0259545873850584,0.0106688328087329,0.007599108852446
12,0.0119750001467764,0.0069531141780316,0.053225815296173,0.1116965934634208,0.0097753051668405,0.0321940593421459,0.0400880686938762,0.0055470634251832,3.051850944757461e-05
10,0.0123270833961821,0.0034436709247529,0.0551771372556686,0.0973733738064765,0.0332164019346237,0.0507088303565979,0.0552563443779945,0.0318054929375648,0.0329905077815055
10,0.0121893618117146,0.0039762211963534,0.0583981722593307,0.1049065813422203,0.0187459345906972,0.0260728634893894,0.0230998042970895,0.0132197048515081,0.0078127384185791
10,0.0978765960862028,0.0665996521711349,0.2351859509944915,0.2321478724479675,0.1007096469402313,0.1228626668453216,0.1260154098272323,0.0946010798215866,0.105899229645729
12,0.0619250001230588,0.0270027630031108,0.0585064142942428,0.1385727077722549,0.0298543572425842,0.047543104737997,0.0562808737158775,0.02879299223423,0.0293282885104417
