pixel_id,lat,lon,land_cover_types,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
HOAL_2,48.15803909,15.14731026,12,2.1845772655850205e-07,4.6854714212209085e-12,2.8278250556614353e-09,2.896358246025026e-15,3.1656708082822964e-08,3.992334622325566e-08,2.4164355718489787e-05,5.67601659190635e-05
HOBE_1,55.90250015,8.917499542,14,1.7739906930045636e-12,2.345465129606841e-09,5.023576167663078e-15,3.7664477026204026e-15,1.1801450824630512e-14,3.5163782330337346e-13,9.659789659943601e-14,8.814025253054688e-13
HOBE_2,55.88069916,9.014200211,14,3.20312956435745e-16,1.4923444861280862e-08,1.1521812687277042e-11,3.849330264686408e-15,2.4070830280666422e-11,1.7406732834590648e-14,2.914138938907731e-13,9.449271435079001e-10
HOBE_3,55.86925125,9.281400204,12,2.0170215151650518e-26,2.905856342817057e-27,5.08415226473082e-25,5.691931114892099e-25,1.455704902119409e-20,8.982892374630508e-21,1.686725379814884e-15,4.2478646842741105e-14
HOBE_4,55.9095993,8.853599548,12,1.1311213621131043e-16,3.514519759688387e-10,2.67255194048024e-17,1.3601882860797045e-27,5.351258112122252e-24,4.553840754422179e-21,3.31229122018191e-19,8.201415173162298e-13
HOBE_5,55.91916529,8.913633347,9,2.6796053646854755e-17,6.143708517325938e-09,2.671150355298141e-11,1.6365996627110997e-17,2.612665900880817e-13,1.2479031656913046e-13,4.422178806844401e-15,1.0407294369955799e-10
HOBE_8,55.98023351,9.184733391,12,8.40968075569677e-21,1.5545199739620682e-25,7.625134952727544e-18,6.753177047428396e-16,9.71614303961218e-14,6.336637747894281e-13,8.622985888709163e-11,8.458868733362831e-11
HOBE_9,56.04173279,9.131866773,12,9.92768973826319e-19,1.5676819631441947e-22,3.6702461072404616e-22,6.87527224038253e-22,1.4784217438588701e-18,9.890435840953881e-18,1.1523929824964447e-13,4.823756810310316e-10
HOBE_10,56.03700104,9.18355999,12,3.3878439206163415e-22,7.167180970789271e-26,7.737010247953381e-22,2.421969965818778e-24,1.4568131366198453e-22,2.120913130764997e-20,9.27976356299905e-18,2.778336653095384e-18
HOBE_11,56.07329941,9.33370018,12,0.00044547183653497,0.008925376500220884,0.0025739567829395713,1.2876811851523054e-05,9.377420978666738e-05,7.658155934737453e-05,0.02835593664861774,0.145264273879458
MonteBuey_1,-32.97,-62.45,12,1.175544435305986e-07,4.9687255658047455e-09,5.942283276895473e-08,2.890548805969585e-11,7.417353120750334e-10,5.0260109929398404e-08,1.076084888682704e-06,1.1721924972949127e-06
OZNET_1,-35.38977814,147.4571991,12,4.411915669876698e-12,1.4824115944513252e-15,6.569553224013628e-18,4.647311431030493e-14,1.4009953913774021e-15,3.557739409580996e-13,2.6967271207668404e-11,3.275803646312295e-12
OZNET_2,-35.3939209,147.5661774,12,2.7406800734715e-26,3.868414370763856e-24,9.969406459819388e-25,1.0191733803439824e-31,4.087300303862112e-30,5.50871300608756e-33,1.3843426594628827e-23,2.6094404076158712e-23
OZNET_3,-35.27201843,147.4290161,12,4.4492123107908277e-32,3.54661603816012e-30,3.5356134292796154e-31,3.3040739692150256e-29,1.3807548723938337e-26,3.554605879229039e-30,5.412224890424404e-20,4.992445329037849e-21
OZNET_4,-35.32395172,147.5348053,12,4.983088195540409e-08,0.00027705517712600837,7.044955385797111e-06,6.302607472570137e-08,2.0423433491220283e-08,1.1241128502135528e-09,3.3564464615599476e-08,2.357045455020107e-08
OZNET_5,-35.22750092,147.4850006,12,2.979730007955309e-10,6.561022170833468e-09,5.469413084569181e-11,3.8271592575951966e-08,1.3263476035784808e-08,5.700731852155911e-09,1.2414820078289134e-07,2.0582187029462932e-09
OZNET_7,-35.10974884,145.9355316,10,5.3462941001949225e-17,1.0416831273521614e-19,6.656191872463323e-19,1.6064483474487316e-16,2.573221788389361e-17,2.493265949646905e-17,4.4050823655105176e-16,1.784537443067288e-15
