pixel_id,lat,lon,land_cover_types,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
AMMA-CATCH_1,9.744685173,1.605549992,12,0.9189851497024807,0.8965899806866239,0.922394866314112,0.9406256124265593,0.9155493777309358,0.9173140374558213,0.9068353550173065,0.8959279540303712
AMMA-CATCH_2,9.789859772,1.709939957,12,0.9018147221491727,0.922849292445733,0.9435146041971944,0.9466075964022873,0.9220136590310621,0.9216172021523649,0.9134161673405833,0.9084127807517806
AMMA-CATCH_3,9.795060158,1.709939957,12,0.9167953824410104,0.9344906351359464,0.9487171109242821,0.9510233932212397,0.9251007293875023,0.924349796982956,0.9200470087151057,0.9079955070609486
AMMA-CATCH_4,13.53250027,2.660399914,10,0.8547836437525754,0.7263620903409158,0.8882363677352959,0.8447213834889908,0.8448529324796153,0.8507905855171211,0.8325546008739066,0.8401743769929623
AMMA-CATCH_5,13.54800034,2.695600033,10,0.8861278893465687,0.7571158095387776,0.9231584405182508,0.8777729730592005,0.8942194567421989,0.8931579572613417,0.8710821576499205,0.8758052507172727
AMMA-CATCH_6,13.64560032,2.631999969,10,0.8362316827048766,0.7092010350342863,0.8708059043143458,0.8144480693195664,0.8189869780827067,0.815862562004629,0.8014641352230073,0.8018970137764998
ARM_1,35.88000107,-98.17299652,12,0.7614085255964183,0.7278871752512124,0.6918741821806402,0.759629053399422,0.7658840962804698,0.766356795673167,0.774090677145626,0.7768707263896759
ARM_2,35.86149979,-97.06950378,10,0.8150755165162552,0.7553703424441787,0.7760714996152196,0.8539470648165343,0.8321417346047306,0.8372908922225628,0.8565433408133645,0.8440438905045846
ARM_3,36.11660004,-97.51119995,10,0.8657241438093523,0.7944998592372585,0.8300856507087786,0.8694937296171998,0.8441297014133808,0.8560278773644375,0.8818944629558718,0.8675128057288782
ARM_5,36.37353897,-97.06905365,10,0.8324309141621247,0.8049258987016107,0.7952141354180569,0.8594979667842795,0.8385967594096944,0.8424172402792377,0.8413591010159613,0.8342087184141387
ARM_6,36.31937027,-96.76203156,10,0.8650078734106188,0.8405581411601628,0.7155131574983762,0.9132466899658035,0.8896062515782729,0.879468958707765,0.9211721969159375,0.9182602940087498
ARM_7,36.43099976,-98.28399658,12,0.6971836646091993,0.5377124154875659,0.6789949493155254,0.7713787920020659,0.7524142269870888,0.7631223163650576,0.7338031012129015,0.7401522637270525
ARM_8,36.60593266,-97.48726652,12,0.8443861537726571,0.8389852679808647,0.8501790834781239,0.8705927543668709,0.8584855803563716,0.8676576709826407,0.8684770861231195,0.8707717438341923
ARM_10,36.81915012,-97.81985026,12,0.8503259965899717,0.7731602484370198,0.7506945825929099,0.8193860359836864,0.8083205941968622,0.8402450965538442,0.8295344474291642,0.830610354723337
ARM_11,36.8409996,-96.42700195,10,0.6263617634321926,0.788931667311426,0.8156589828639995,0.8687419482970228,0.8501503900974835,0.8802073335192451,0.8658738538518737,0.8680830060630083
ARM_12,36.92599869,-97.08200073,12,0.8207708411282629,0.742641504563091,0.8224569644020829,0.8299319926427287,0.8205638218750213,0.8458868662911437,0.8353026362994685,0.8354775585772526
ARM_13,37.06940079,-97.76059723,12,0.7541370278665087,0.6912142113282895,0.51860845520832,0.6493623948605285,0.643246898024677,0.6788213882197202,0.6312076469268157,0.6156041099051655
ARM_14,37.06800079,-95.78800201,10,0.5112029825448893,-0.6186971489625464,-0.5787785896948425,-0.6523037565771899,-0.6067130987781131,-0.620043042036484,-0.58257782389646,-0.5701477038809672
ARM_15,37.13299942,-97.26599884,12,0.843497711050498,0.6935685300609269,0.794287764629289,0.8448502440092045,0.8497818285698852,0.8689418974611737,0.8383004524516537,0.8449774743225841
ARM_16,37.21340179,-98.09690094,12,0.752742207867356,0.7170980030797278,0.7458215829039014,0.8477428397262248,0.8189676250557766,0.8166696436168223,0.8437608045653138,0.8495055786231893
BE_2,50.30490112,5.9981,5,0.7366083009050224,0.9974777172229652,0.8114877702998984,0.7217376744941935,0.7448962659102082,0.7361643137086678,0.6651975663357852,0.5867020110113368
BIEBRZA_1,53.60578113,22.87849998,9,0.2399918562045702,0.08289609745931073,-0.01661699435926839,-0.1310055124139119,-0.18993368223510373,-0.2107768873313185,-0.17421650166776811,-0.1671262664826238
BIEBRZA_2,53.63311005,22.98067983,10,0.5812685271506396,0.4966377799899243,0.6185786333141801,0.561827970464992,0.40716970254518664,0.35382501535593686,0.31243100276200175,0.2711341005782941
CA_6,55.1119,-122.8414,1,0.6239701541885834,0.9920227690214973,0.626954164932076,-0.04027313670584697,0.14579769196093542,0.1127683716293547,0.34233875031365674,0.19718989745020155
CH_4,47.28639984,7.733699799,9,0.5541167711196857,0.9986799313453552,0.7143530600456786,0.44381968815020295,0.7603054999605136,0.7451228524407999,0.5702210280795037,0.47174106335902416
COSMOS-UK_2,51.20288849,-2.079600096,9,0.931745293035328,0.8003180791883827,0.9090037153130315,0.9418195952442404,0.9170596026012191,0.9211362136624005,0.7371798586562324,0.7043684264000484
COSMOS-UK_4,51.53031921,-1.481870055,12,0.9385881608690428,0.7843890283165501,0.8925311607095853,0.9322783661357885,0.9095394279668044,0.921386698281984,0.8573557263535883,0.7464129957858697
COSMOS-UK_5,51.70801926,-1.478770018,12,0.831674857361846,0.7865947247854572,0.9229959963054805,0.8943921942502355,0.8879284297501127,0.8756439954298848,0.8269901476366753,0.7046588242034172
COSMOS-UK_9,52.02088165,-2.66211009,12,0.9296746749198107,0.8568760675707588,0.9295612405630179,0.93267987644179,0.9227717519763258,0.9029154805970305,0.707103796893993,0.6581733242537453
COSMOS-UK_10,52.19940948,-1.563079953,12,0.9374044976231318,0.7280273167599118,0.9086181660610793,0.9409756381569178,0.8979898997967243,0.9098089986285514,0.585689983312661,0.5569248550781644
COSMOS-UK_12,52.09465027,0.993070006,12,0.7121381530237586,0.7282418720315647,0.7349842618405023,0.7094298772930184,0.6987516489866749,0.6993621810862976,0.5183893144465469,0.5943110627058442
COSMOS-UK_13,52.33639145,0.795920014,12,0.9028742132087022,0.8202758335953798,0.8377370457184868,0.9193687828022951,0.9001714475126823,0.902945728298436,0.766882559114741,0.8243141397230058
COSMOS-UK_14,52.61016083,-0.826420009,12,0.789956442271496,0.5542400263247831,0.728002205530871,0.7292594206614178,0.7309615551448636,0.7629612626158493,0.6238977627461144,0.6494657604995395
COSMOS-UK_15,52.61777115,0.510730028,12,0.8930078694326389,0.8668792523837652,0.8884571013529208,0.9159623996743516,0.8969876868454207,0.8951098608652248,0.791398140794493,0.7570372444225512
COSMOS-UK_18,54.29850006,-7.291860104,10,0.6722194391599917,0.7367632672690094,0.4972691986889695,0.48745730761255646,0.5029984100490242,0.4735992816709385,0.37739016199816466,0.31628711370010965
CW3E_5,39.1975708,-123.1598511,8,0.911934746275562,0.9420621030752772,0.9325765715795711,0.9128856511749196,0.9024798242892251,0.8929353730959062,0.8511564084880319,0.796152813704811
CW3E_9,39.23429108,-123.004982,1,0.8936881926859995,0.9219416585169218,0.9119837802184607,0.9139706005736483,0.8604870162772097,0.8536945943849853,0.8672416807099967,0.8196296449546522
CW3E_10,39.23585892,-121.4062119,9,0.9020942728203589,0.9507794291971647,0.8350585726205743,0.715054382639437,0.8597425628478315,0.8469580957490721,0.6530391905443297,0.6314328832397984
CW3E_11,39.3405304,-123.1634903,1,0.8873825351680451,0.9374671896382912,0.8977502021991604,0.9220521327628045,0.8754583077595797,0.8727124029318514,0.8877707173779271,0.8330848270999032
CW3E_12,39.34115982,-123.1079712,1,0.8367980869976057,0.8256584821920836,0.868447073545053,0.904134976878902,0.7832475170399104,0.7758658340195062,0.8124548979936664,0.755373404583903
CW3E_16,39.94596863,-120.9697189,1,0.6610983529471679,0.7586434408364603,0.7663088917586073,0.7462319021775621,0.5239187358819919,0.4050064504654995,0.5527734319396665,0.6039050966736463
