pixel_id,lat,lon,land_cover_types,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
AMMA-CATCH_1,9.744685173,1.605549992,12,0.030647588480643525,0.2398749530429393,0.12061172440155385,0.09784068366744343,0.08047995581277899,0.09195722052221042,0.05635500246816472,0.08499054237367228
AMMA-CATCH_2,9.789859772,1.709939957,12,0.03668077646660069,0.27286589645877224,0.11292224073772529,0.08705749852692005,0.07122931282279375,0.0819419374695662,0.047541267801959136,0.07412459404264628
AMMA-CATCH_3,9.795060158,1.709939957,12,0.06319679541293584,0.2365845363557228,0.07840236187566449,0.05738096327839087,0.04436170198619809,0.0532381830336249,0.03569545772731617,0.05263467841755977
AMMA-CATCH_4,13.53250027,2.660399914,10,0.013925060029497918,0.060627578112028256,0.08191895704882146,0.016071448418679583,0.02572005668122136,0.028827200908049206,0.01636977586288137,0.021640971631492603
AMMA-CATCH_5,13.54800034,2.695600033,10,0.016430027574923234,0.058523390125842276,0.08026361613727727,0.01760894602036524,0.024442062676226096,0.027823520733711398,0.017915801773347374,0.02377993528901228
AMMA-CATCH_6,13.64560032,2.631999969,10,0.01881756294465082,0.06090925875528313,0.08137196369708742,0.02143731358473685,0.028254260024744703,0.030702711290845057,0.02203654714484485,0.027284622617542192
ARM_1,35.88000107,-98.17299652,12,0.05209365417465077,0.07209194014050282,0.06264852441473853,0.08358822215726129,0.06086340795498615,0.06084531600153931,0.09592633763311684,0.08370317636584344
ARM_2,35.86149979,-97.06950378,10,0.05291148439840926,0.05606008870053299,0.08806008449113358,0.08934663144730794,0.07824635411065971,0.09487822863428393,0.1464609856607589,0.12399626778208435
ARM_3,36.11660004,-97.51119995,10,0.04637542307567872,0.07681548961267211,0.06503262871144393,0.058987637175137324,0.04544122193650774,0.043126294106583446,0.05525518462954527,0.050330886922472076
ARM_5,36.37353897,-97.06905365,10,0.050546150746169756,0.06005849430466648,0.05244282719621367,0.050344108413290664,0.044261577254302596,0.0448983388290513,0.07318433649975462,0.06910445394311503
