pixel_id,lat,lon,land_cover_types,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
50_COSMOS-UK,52.020881652832,-2.66211009025574,12.0,0.010195266886995156,0.05207271852434105,-0.009942825063992617,-0.04312695770620877,-0.001102633239217015,-0.0044035839982040186,-0.10415442937596435,-0.056180763147416345
51_COSMOS-UK,52.6101608276367,-0.8264200091362,12.0,0.01770118536001858,0.15378086302808525,0.048011338930274705,-0.054033444671331636,-0.05642558503792859,-0.04612573045950126,-0.10293073247681586,-0.06455893867465515
52_COSMOS-UK,52.1994094848633,-1.56307995319366,12.0,0.009638088965798446,0.18816205325164898,0.09125096192398173,0.010332040334130353,0.035808067554617955,0.044792698526764936,-0.0824136965470289,-0.020877289770161088
54_COSMOS-UK,51.5303192138672,-1.48187005519867,12.0,0.004783303947192046,0.09346355964239964,-0.0020853212337690634,-0.08850135300228151,-0.0558566742574138,-0.054875754269921494,-0.15295292178981326,-0.11665768288546688
57_COSMOS-UK,51.8394813537598,-0.948419988155365,9.0,0.012837969344053787,0.0766332639566999,0.02082019569878902,-0.08442554791330457,-0.02975268231710383,-0.018262075481193574,-0.1207170850877274,-0.06615348089225821
58_COSMOS-UK,52.1321907043457,-0.0444100014865398,12.0,-0.002258935648468801,0.14202887745495513,0.050831376641273004,-0.08173961310497595,-0.051945011873443664,-0.043586311496807084,-0.11479682994101006,-0.08931813798888273
61_CR-Fsc,10.4189,-85.4732,12.0,0.014179667990814535,0.1974334353999225,-0.018929505255590805,-0.024751807859854286,0.034135288973244735,0.001008572928428631,-0.03673229160855034,0.07382397464509442
120_DE-HoH,52.08656,11.22235,12.0,-0.0011211721715985523,0.14658152995333704,0.08658997431385014,-0.025652398421592594,0.01971477750222062,0.01989531147163615,-0.061587098918044314,-0.012665490444518672
121_DE-RuW,50.50492685,6.330962475,5.0,0.0024708010555673926,0.15738027008620828,0.08363522750833013,0.07467057131338406,0.10575346532880367,0.14903093857087887,-0.05060430049402712,0.022522844435441954
140_ES-LMa,39.94033,-5.77465,9.0,0.0003090364625027487,0.10778366693610729,0.047131712762641415,0.029618870865619096,0.057138311045048865,0.056626927110319525,-0.015404015695763698,-0.008278607923472008
142_FI-Var,67.7549,29.61,9.0,-0.012112858684792836,0.20784122356336943,0.07967390339381027,-0.003550144417853609,0.020997604508691873,0.016010827012516177,-0.047209091463324956,0.017170603901658716
145_FLUXNET-AMERIFLUX,38.42946923895942,-120.9647132663302,10.0,-0.002390470340710176,0.06000524546777338,0.07486445076466558,0.10155323339859543,0.035712324350766045,0.02528633250946402,-0.014626998877200039,-0.01091203813028885
148_FMI,67.3694051106771,26.630790074666333,8.0,-0.008020966182965446,0.1432054260795336,0.1380353066072423,0.3234242971117415,0.15496852449504292,0.16794322202668543,0.17184392962951522,0.21799362003620898
151_FR-Aur,43.549649,1.106103,12.0,0.0004457711572964761,0.04957932209592924,-0.010013131062634809,-0.07080346328726878,-0.033858343091721026,-0.05722527281487785,-0.14900813452440143,-0.10933211140544684
154_FR-Hes,48.6741,7.06465,5.0,-0.001555642336168176,0.11188314848447879,0.08659392800279973,0.06306253602367205,0.07713241602891421,0.08541714447391895,-0.08653585724164786,-0.04351581967459384
156_FR-Lus,46.4142461,0.1206518,12.0,0.013470081359925456,0.056645256498067266,-0.028152340303814947,-0.07066354026924013,-0.02002270439707717,-0.025320879476744215,-0.15605692605373817,-0.11077220637662254
158_FR,44.4669990539551,-0.726899981498718,8.0,-0.0013644665626488478,0.03871383513972321,0.03320307379361964,0.1307296048392552,0.07195688305986357,0.07551774821666764,-0.07239340187820197,-0.05053501374526414
159_FR,44.4816303253174,-0.762749999761581,8.0,-0.005579912539073337,0.08330515483874688,0.07154349729920424,0.11785603986768572,0.11337619531962256,0.11450877932306382,-0.023944943302956608,0.000879456476994273
161_HOAL,48.15433006286621,15.148502635955795,12.0,0.01253942507915291,0.052966235590673844,-0.039788256094018405,-0.004305277326436056,-0.020340756021598766,-0.008147260374415278,-0.1670001675277773,-0.11369546772981237
162_HOAL,48.1580390930176,15.147310256958,12.0,0.008249965324547148,0.022304377330860114,-0.06490664799072537,-0.03455832808019503,-0.06377142384858966,-0.04314561663103654,-0.19094729970145324,-0.1387710162190468
163_HOBE,55.980233510335296,9.184733390808104,12.0,-0.010882518771807612,0.007421818863828717,-0.015528828721265257,-0.060836187969665,0.002271447781701622,-0.0001787754481238746,-0.09725590128987557,-0.029218407194833214
164_HOBE,56.037001037597655,9.1835599899292,12.0,0.014303194154253627,0.04019403900011573,0.020313895544933066,-0.03039291151807514,0.0364785482471153,0.041674946578174644,-0.06546202313040893,0.0032184295040304
165_HOBE,56.073299407959,9.33370018005371,12.0,0.0030354854441014606,-0.03789293576924491,-0.06515292721871319,-0.11650206036224336,-0.046206149919958854,-0.03549664607178014,-0.14318298162141518,-0.07990199226025524
166_HOBE,56.04173278808594,9.131866772969564,12.0,0.021766700839264932,0.04572798322059177,0.026476001802417687,-0.026030109575414056,0.04002369860263782,0.042534708434762716,-0.04541076522225459,0.012249715637517826
186_MAQU,33.89067626953127,102.15832328287767,10.0,0.016130894543201393,0.045364054435688216,-0.050105988858669334,0.04903185605426425,0.034946241282710296,0.05844511374706368,-0.03044296111697704,-0.058487817750177855
189_MN-Hst,47.594131,105.856439,10.0,-0.006626014110592551,0.09529768973139466,0.058126543066931546,0.009770760662389586,-0.004964237682985481,-0.002964580875781721,-0.020173465170369286,-0.0015358499525267597
190_MN-Nkh,47.693592,107.489342,10.0,0.003598521106992497,0.13304066629812553,0.05631775283918215,0.05164062201708985,0.034197344386134886,0.03579858412698342,0.018647478671860524,0.04364208336651755
198_Maqu,33.97,102.61,10.0,0.02597464359263331,0.12096895207969485,0.027538816079738408,0.09586148759698747,0.101533579996277,0.08914271360131112,0.040940399217269836,0.06874924612309735
203_MonteBuey,-32.97,-62.45,12.0,0.005965085125899175,0.02358195056010787,-0.07055062428522563,-0.03816612810302234,-0.021433363615658476,-0.012432145833161067,-0.04381557627587686,-0.05654429128723267
217_OZNET,-35.3239517211914,147.534805297852,12.0,-0.003559222400796852,0.09334293143809469,0.03132877010837824,-0.015304274941005997,0.01829432750572146,0.01926197608452917,-0.04319152947966082,-0.022345179257824345
218_OZNET,-34.6547813415527,146.110275268555,10.0,-0.03821092262394393,0.023484028724919944,-0.02207519946694107,-0.017201550521731862,0.006143547971114159,0.007050664532451014,-0.030207191934414106,-0.019881305410980613
219_OZNET,-35.109748840332,145.935531616211,10.0,-0.0008796335953208759,0.09489777144253425,0.06534638587697683,0.03098939256433981,0.05574818804758461,0.05584665576153087,0.023743211764653563,0.041793527981388114
220_OZNET,-35.0053482055664,146.309875488281,10.0,-0.006176629685090744,0.07788802575799253,0.04340717655306545,-0.00021574170286580525,0.01867269689278312,0.017815577501319887,-0.03356536577280558,-0.0203489796085141
221_OZNET,-35.389778137207,147.45719909668,12.0,-0.005636475738483146,0.1291623671326896,0.060455585969369154,0.009574449105600402,0.04999895474317015,0.05204982102394465,-0.003384598273678793,0.017253246379691483
222_OZNET,-34.7283515930176,146.293167114258,10.0,0.01605120344459792,0.09542995391504726,0.0450051321558773,0.043171895207378165,0.07065605367607447,0.06998233288723124,0.014383252355004318,0.03074645048941987
223_OZNET,-34.7194290161133,146.020034790039,10.0,-0.003411059219274953,0.04447368573093702,0.008987326753655881,0.002973218024178767,0.034436683276353554,0.03221714408334689,-0.021304792246164612,-0.006557369283930038
224_OZNET,-35.2275009155273,147.485000610352,12.0,0.0034787132867881254,0.07147551704069395,0.012529007348289944,-0.03473724703536677,0.005678579214086983,0.006402989545998497,-0.059637938831771396,-0.03847212289071329
225_OZNET,-35.2720184326172,147.429016113281,12.0,-0.006161672467837152,0.14739160622467518,0.09273706014265538,0.0358313738501323,0.07413265532971386,0.079097208583679,0.010017206132746285,0.029265479784193277
226_OZNET,-35.0695991516113,146.168930053711,10.0,-0.01834194314010902,0.07263474932609125,0.03918401472696223,0.02035868973910456,0.0410746847087088,0.040640708149173484,0.007869541897120177,0.03613524809311561
227_OZNET,-34.6288795471191,145.84895324707,10.0,-0.008765803771528986,0.10925574278104963,0.06463768600129094,0.05586375136584118,0.08825078198721087,0.08607737640756524,0.03525532663938147,0.04980492384662507
228_OZNET,-35.0902481079102,146.30647277832,10.0,-0.005483242747881363,0.07536549674128122,0.03212262583757997,0.00896307835645691,0.02528748284283823,0.026799664151467936,-0.02078596439337681,-0.002104977140208092
229_OZNET,-35.3939208984375,147.566177368164,12.0,-0.0036452982657913598,0.1326254684494363,0.06232037881964786,0.01409980718792576,0.05106350984729724,0.05129517403430906,-0.010070261121553101,0.011716329024333522
230_OZNET,-34.8518295288086,146.115295410156,10.0,-0.00038998423732628564,0.07342984866434049,0.03754048897910925,0.017599578441325054,0.03905987678242213,0.037355907585821954,0.0037234551001571856,0.014437695523022348
231_OZNET,-34.9677696228027,146.016326904297,12.0,-0.0031557593931601444,0.009313265030881876,-0.01428297730540835,-0.049559984878825604,-0.016302793569918508,-0.017337752789314615,-0.0703364013199852,-0.05384463894093387
243_REMEDHUS,41.1960296630859,-5.35997009277344,12.0,0.008784304025578052,0.012083233455120301,-0.01034461283579155,-0.10504045825312135,-0.09686220901742613,-0.10022015338482512,-0.13834590070698857,-0.13192544483914048
244_REMEDHUS,41.28543090820315,-5.378074884414669,12.0,0.03548773458020005,0.1629495836472737,0.14420953861772648,0.05731582523965534,0.05676658273538678,0.05084547999752216,0.006663016728855102,0.01710042760223602
245_REMEDHUS,41.3939208984375,-5.32145977020264,12.0,-0.008093756334771086,0.09214804673145088,0.09722994423490218,0.01018079407137252,0.007719683718728218,0.0007875046131491918,-0.0404286172144508,-0.030073340928169174
