pixel_id,lat,lon,land_cover_types,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
245_REMEDHUS,41.3939208984375,-5.32145977020264,12.0,4.512498807071751e-122,3.502538886065632e-122,4.307561055043454e-95,2.4759823580935502e-104,1.336463945767157e-92,2.198839822139904e-90,2.790837489605392e-76,1.0127202197029117e-85
246_REMEDHUS,41.29277992248535,-5.273535013198855,12.0,9.752032812217532e-111,1.3006998378267724e-101,6.5406071781863e-88,2.5146275334364156e-88,2.659704678155736e-76,3.937883380611403e-75,1.0123052770927753e-63,4.933017083191166e-72
247_REMEDHUS,41.365110397338896,-5.459745168685915,10.0,1.254618251704534e-70,2.759632660280298e-71,1.1894157759032818e-72,3.3021423885804745e-77,5.948579827999988e-72,4.933040669903398e-72,7.525957484056691e-62,1.7919856193753957e-66
248_REMEDHUS,41.2891998291016,-5.46713018417358,12.0,5.10469610508284e-116,2.6274652496889482e-80,2.8764135341098257e-65,3.533908269698929e-65,2.8966620106042736e-59,2.4066139909031985e-56,1.0434865927072699e-53,9.909469215043987e-57
249_REMEDHUS,41.1489410400391,-5.39757013320923,12.0,2.239746077856522e-45,5.126997338664084e-45,1.4972377459694277e-30,1.2038148447850599e-36,2.461681678307136e-33,5.241521428879271e-32,4.400590016842698e-31,1.3570657984022854e-29
250_REMEDHUS,41.3733787536621,-5.54850006103516,12.0,5.660196505517414e-143,4.312754412419332e-112,9.262443218910999e-108,2.2413227927745046e-98,1.027294146917598e-96,1.016913270082907e-93,9.034205467651433e-80,1.043897278962627e-79
251_REMEDHUS,41.19405937194825,-5.446329832077025,12.0,2.208636665034589e-131,3.898217145608639e-152,5.972417073105167e-120,1.6588449767721203e-100,5.980589310400918e-99,8.029092225370481e-97,1.686490440021496e-81,2.6123044930816018e-84
252_REMEDHUS,41.4511756896973,-5.38484978675842,7.0,1.105544553463316e-98,7.139828378919072e-100,1.860470554706316e-84,3.4567839373515845e-79,5.421170656913517e-71,1.3755618214775484e-70,2.9907669331094278e-65,2.9229679277327555e-69
253_REMEDHUS,41.3470916748047,-5.22474002838135,12.0,1.944616540977581e-106,1.3015052403374372e-103,4.935501113882963e-82,1.7405649842360447e-84,5.990763154483547e-83,2.920716664169121e-80,3.532661147159499e-72,9.255005722200824e-68
255_REMEDHUS,41.2392311096191,-5.54427003860474,12.0,1.282683822946967e-156,5.877431212329685e-160,8.575193580281257e-122,1.4403857219597573e-127,1.7993466600762923e-135,2.7110472171562892e-126,1.8896189430965633e-101,2.1874094729105937e-107
258_RISMA,49.4925003051758,-97.9337387084961,12.0,1.1305856247254795e-34,8.522861316301037e-17,4.718416496017483e-13,8.239509603704431e-10,2.011189415108909e-12,3.7901344468600143e-11,4.657540313519643e-10,7.520786738542366e-13
260_RISMA,45.4015998840332,-74.9478988647461,12.0,5.440756730060039e-41,5.966211397000848e-18,1.9544800167206034e-23,8.24905476920281e-38,3.4273269787671443e-28,2.1361488684263217e-21,2.8384790884089574e-37,3.891229706067419e-29
261_RISMA,45.3358116149902,-74.9341812133789,12.0,5.298397344799588e-30,5.658635453493944e-16,5.5665769050921037e-14,5.250661881500185e-17,3.972551127731712e-23,1.692168770478395e-23,3.3377191204056197e-19,1.0605162711292467e-15
263_RISMA,51.3816413879395,-106.415832519531,12.0,2.798310583221512e-50,3.7661462507560128e-28,4.1373899979811687e-32,1.2024776335473823e-34,1.514899270580482e-41,7.637771602128631e-46,2.365897505225264e-45,8.975679655363366e-41
266_RSMN,46.2331314086914,27.644380569458,12.0,1.1871919165077686e-61,8.916107884914596e-49,1.1189127733783006e-48,1.4864525819071006e-34,7.903786956254477e-30,3.501515724214934e-27,1.1924856539136753e-27,5.415343099853087e-25
267_RSMN,44.2057189941406,27.3385200500488,12.0,2.0290377000384774e-24,4.6337545798608484e-07,4.1619821373674143e-10,6.001910699432067e-10,3.91214560288285e-10,7.303027304031451e-11,3.357050130451265e-08,2.7313906967581603e-11
268_RSMN,44.7344398498535,28.3422508239746,12.0,3.2514004497642117e-25,1.6086027394274957e-11,9.346776368868375e-12,4.1125010063104616e-09,1.2413483694688136e-11,2.6228312106757963e-11,3.0056302291273423e-09,7.341521967956412e-10
269_RSMN,47.3582992553711,26.9254608154297,12.0,1.659888889033613e-35,5.931978707522872e-25,1.170708693414858e-25,1.5318620712757846e-12,7.997592439068867e-10,6.554324369653143e-09,0.0014559578958263902,6.745598861866983e-07
270_RSMN,48.1947708129883,26.5732498168945,12.0,1.349718654784115e-30,1.3452550407268806e-19,8.615322291512928e-20,4.18115101933483e-18,7.095433921843742e-17,1.6842871129821071e-15,2.505191273064942e-14,2.268491468336166e-16
271_RSMN,46.2278594970703,24.591609954834,9.0,7.9470010142398e-22,2.245450353548271e-11,2.657846484878185e-15,7.072209859415007e-14,1.1355979528126698e-16,1.3913202922342098e-16,4.034458910597116e-13,3.71447438189949e-06
273_RSMN,44.1071090698242,24.9787197113037,12.0,6.748622297492042e-72,7.26426268626159e-32,6.5554428339756825e-40,8.0305965707218815e-25,1.177172332285331e-26,9.345836439772454e-31,6.323837060404791e-23,2.5677132956358117e-23
274_RSMN,46.0715599060059,20.6015892028809,12.0,2.9266616718419e-37,1.9505197505463698e-11,8.325605027689388e-16,3.847035856264205e-15,1.7444142011933425e-14,1.2808159478227963e-18,7.332949647446815e-12,4.424376769464112e-12
275_RSMN,44.5527801513672,27.3837299346924,12.0,1.4337616307210558e-13,1.442243461928779e-10,7.385308479321161e-12,5.709546776289178e-08,2.4417485974510316e-08,3.973470718114221e-08,3.6325034467324095e-07,7.351898166921276e-07
276_RSMN,45.8416404724121,27.4090099334717,12.0,8.760469730104475e-23,9.4423969503413e-14,2.5792498754128356e-15,1.773401277651256e-11,2.0725602762940186e-10,3.962129412928742e-10,1.5805294017339037e-09,1.0525140292216077e-10
291_SCAN,37.6745491027832,-109.364288330078,10.0,4.66608711107618e-32,3.8080813992218347e-22,8.847949813308058e-24,2.1883723633241497e-20,4.520083263885879e-19,3.424806706378549e-19,3.4579201113464233e-17,9.470123365324192e-18
292_SCAN,41.0520401000977,-120.687202453613,10.0,3.3115758271079254e-33,6.843452427883882e-29,7.814731309462628e-30,5.317741509181382e-22,1.0756413477664205e-14,7.277420702889405e-16,2.740548928268405e-16,1.9564286637011402e-16
293_SCAN,41.9353103637695,-112.433601379395,10.0,3.693611575955939e-104,3.4294174864692564e-75,7.201953710515525e-83,2.2507797760585314e-67,9.064508910018504e-59,8.207085248248795e-62,2.2065838454660583e-53,3.5239942427302868e-53
294_SCAN,40.8795890808105,-119.953399658203,10.0,2.0794399882812604e-32,5.725041532540045e-25,9.344410227062236e-28,4.804741466814389e-17,8.5938064698904e-14,4.311383533554037e-14,3.509518765638527e-12,1.2803361924901783e-12
295_SCAN,41.3436317443848,-111.187980651855,10.0,3.631785292299321e-47,2.6760618027270066e-38,7.506391761313604e-37,3.1214946758416602e-34,1.856713394547013e-24,4.190893782327373e-25,2.0744386295381956e-24,1.9837105392468356e-23
297_SCAN,39.2285003662109,-92.1194229125977,12.0,3.6661760091026224e-71,4.1116505186114005e-33,4.3682607868805895e-42,1.0636302477187755e-52,1.0902684901624798e-44,1.3150516951739152e-44,4.5535113040042456e-45,9.992584221587247e-46
298_SCAN,40.83272988891604,-104.732203885905,10.0,8.0825009743373e-52,2.970806755239889e-42,4.424992132268662e-33,1.7447208408274092e-29,4.0442201180454686e-25,1.6109832207763117e-23,1.0591113046447238e-23,9.017237482370252e-24
299_SCAN,41.8156814575195,-111.980430603027,10.0,1.5743275661777672e-25,1.4930911784561966e-09,2.6029102696861986e-13,4.020619115273952e-18,2.4150929404372827e-08,2.8924168361974227e-10,9.245262600806037e-09,3.057226974933535e-09
303_SCAN,36.3700294494629,-115.8008728027345,10.0,8.371105752355464e-33,8.12877668878899e-24,7.039626110855337e-10,4.021917119146429e-15,5.650968796121784e-12,1.1028061950960439e-10,5.83248129887978e-14,1.3924492809353819e-11
304_SCAN,41.3313598632812,-111.303596496582,10.0,2.7457846203878974e-24,7.708243336934656e-20,1.0321216886210196e-17,1.5844062624696185e-20,5.877830239586329e-08,1.6484067891899706e-08,3.615675146554878e-09,1.5550974899006882e-08
305_SCAN,38.1513290405273,-112.251220703125,10.0,4.917008207808492e-30,1.4986942162736994e-18,9.373345489470626e-27,1.174131042856748e-25,7.320634728937724e-20,2.6318189378120576e-21,1.0047239949385389e-17,6.440227500827487e-15
306_SCAN,35.1180686950684,-119.596076965332,10.0,9.754890884002026e-151,1.0606092273087528e-126,3.028020076509727e-138,4.1161084956311625e-105,1.2502437897514807e-88,4.1464582453977556e-89,2.2025994243492914e-78,2.610174658113999e-79
307_SCAN,48.3045310974121,-111.923629760742,10.0,2.722331607507726e-19,9.276350882762588e-16,1.2646669890241067e-14,1.080044324798707e-12,1.1046248458517221e-12,9.586501941993896e-13,5.872948124920204e-13,1.0745631737957017e-13
309_SCAN,33.5351295471191,-103.241996765137,10.0,4.587451613035773e-23,3.0851902551248523e-18,1.52189201134063e-15,8.560577068037499e-13,1.6177434926185457e-12,1.7576206771503836e-13,1.3862449941051173e-11,1.8446900881232272e-12
310_SCAN,33.1076812744141,-88.3100280761719,8.0,4.2109653144164576e-10,3.7681837953205884e-06,0.003674875620644967,0.01192933692369188,0.03629665685417694,0.02736348999159603,0.006417219389598341,0.00019925832074950086
311_SCAN,37.3722190856934,-117.973831176758,16.0,2.223012222867692e-22,3.377146896788628e-10,9.214721640600667e-12,1.3845883200309838e-11,1.3344136197456966e-14,2.1587147636393406e-15,1.9665608279477992e-10,2.51277095250061e-10
312_SCAN,33.8020782470703,-115.305053710938,16.0,3.846960463426442e-11,2.623956521168376e-07,2.9026431768975787e-08,8.494052327853119e-12,5.7484644448619044e-11,1.4034639904638828e-11,7.726606441454019e-10,2.2147861003168207e-08
313_SCAN,36.7833290100098,-89.9333267211914,12.0,1.643474133434178e-27,7.206585795922579e-23,2.163143960823942e-31,2.1584117656261863e-32,6.357399526249298e-28,6.200236519684983e-27,1.1081559570504348e-31,7.542341447388536e-30
316_SCAN,37.7785301208496,-109.171928405762,10.0,7.909798686485243e-35,1.7456066848309017e-20,3.3420218123975e-17,6.975065778963322e-13,1.2777163310488905e-08,6.72340730298057e-09,4.416005175663082e-08,4.092793558169472e-08
317_SCAN,37.633430480957,-113.643241882324,10.0,2.484694548368016e-20,1.4624644818224473e-19,2.3587150618639662e-23,1.8479323297008784e-14,1.5126251204896474e-13,2.5691339218076218e-14,6.456558584493405e-12,5.687982739815308e-11
318_SCAN,39.3679809570312,-111.578033447266,10.0,2.0904919744554738e-16,5.132785789870169e-14,3.0560107199698525e-13,4.973467433170059e-13,6.2515875319692745e-09,7.755932047609507e-09,2.349918611106438e-10,2.1326683532435038e-10
324_SCAN,41.7784614562988,-113.82048034668,10.0,1.5253664490317353e-39,3.183411226091371e-37,5.513206789952092e-22,4.136601539674113e-28,2.3895391173734506e-19,3.00409194506931e-20,2.526187243067053e-15,1.2342181870707716e-15
327_SCAN,39.1921615600586,-112.401550292969,10.0,3.070496401792801e-39,1.5792002716849779e-18,2.254169912408932e-30,1.0538063632574508e-15,2.325077065077054e-12,5.219084471011427e-13,3.6825527845985946e-09,4.82132587181621e-09
328_SCAN,43.948429107666,-71.7264404296875,4.0,4.742539156620909e-47,3.861482813860533e-59,1.1581169328560527e-16,2.854954627917312e-06,1.3588267934580602e-16,1.3074249060497849e-14,7.297605062255216e-15,3.323051784473244e-14
329_SCAN,42.9486312866211,-117.010597229004,10.0,5.817204777180713e-28,1.1491854404062614e-06,2.6825909090470625e-19,9.263886762934212e-19,2.4556813966964187e-16,1.0821878380483001e-16,2.828640051943986e-13,1.699167666249054e-13
330_SCAN,32.56929933166505,-106.667483215332,7.0,6.830990516265065e-40,3.5022080638221486e-26,4.128191574308098e-34,1.2514347124634523e-27,8.005460315272116e-26,1.2823760094795038e-26,6.789823462777938e-25,3.374295382064815e-23
333_SCAN,33.4463500976562,-99.866569519043,12.0,3.4778220299526985e-86,4.668409117052475e-55,4.746705271471918e-62,4.105161771960459e-66,3.806427641155667e-59,1.570676200701322e-58,8.67976295044556e-62,1.0724394915136582e-57
337_SCAN,33.5512504577637,-102.373916625977,12.0,8.015980313586854e-57,4.3827650584040386e-45,4.2458667963218e-34,1.9625088678578332e-35,2.795384070030272e-32,3.606839182086164e-33,1.3301206289333465e-27,2.307037599488762e-28
338_SCAN,47.0,-118.566673278809,10.0,1.9121722907275395e-101,3.0716947783440613e-71,1.5316474910433787e-96,2.1487924739021917e-81,1.5174536405285618e-74,4.893873803694221e-81,5.806801747104394e-65,9.389915043058927e-65
340_SCAN,32.6080017089844,-88.1974334716797,8.0,7.090495314859706e-24,1.7820056149673458e-16,2.242705532099358e-06,3.6711544920180976e-12,1.867387450670525e-15,2.6832894140041093e-16,1.104582585321785e-15,6.3761542648141945e-06
342_SCAN,36.1655502319336,-115.611953735352,10.0,1.0840734984036155e-27,1.6768246637154948e-06,2.2194418921094982e-09,0.00021648160026170818,0.009952713109666193,0.0060854957351902505,0.011326912880862393,0.004623188051938198
343_SCAN,40.0924682617188,-118.493446350098,10.0,3.2524480314632035e-62,4.3745168812864274e-24,1.1910549540311173e-45,8.960291667484482e-31,2.243358253133485e-22,6.737634182999808e-23,3.0845941825687176e-24,7.1179028409726e-24
344_SCAN,40.6666717529297,-76.6666717529297,4.0,6.829991745060685e-21,1.2069187735483543e-15,5.72559754033811e-09,3.147248336891918e-10,9.500609882255768e-13,3.172786730316026e-12,4.562479431700879e-08,5.004705274857047e-06
345_SCAN,37.1864013671875,-86.0409317016602,4.0,9.187561368181516e-33,9.803006517393842e-26,1.1621335703215534e-20,8.601830254701761e-26,3.04725891117292e-22,2.994531794025553e-22,1.9296782707918213e-18,9.609577188344686e-17
347_SCAN,38.3664894104004,-112.642906188965,10.0,6.2204402355786655e-15,1.6398889171238435e-06,1.6089908999392633e-12,1.039429587240687e-10,1.800050887615603e-06,2.9285539873326623e-06,8.150951246485181e-05,2.0921779727102056e-05
348_SCAN,37.7776718139648,-118.4208984375,10.0,1.2963712356805153e-25,3.1834906304023575e-20,2.8083389583190605e-20,4.368662149322133e-14,2.041287815937056e-07,2.6350763468862836e-07,0.00010985850283028391,7.242346469326437e-07
350_SCAN,37.4467086791992,-109.337760925293,7.0,1.0965823052582787e-35,6.111361924326391e-16,4.5054568095927104e-29,1.2140302436352009e-17,5.3563026671568464e-14,6.696248001541591e-15,1.4458380964431871e-09,8.536974897540766e-10
352_SCAN,36.5441703796387,-120.554626464844,10.0,1.2504916904408803e-121,3.5302187698733594e-93,9.224446144176824e-99,3.9494960047381926e-89,6.291241775225871e-60,1.4700756307396922e-58,5.118924404397836e-61,9.445567327997861e-59
355_SCAN,40.372631072998,-110.406021118164,10.0,4.0571032427775325e-30,1.1900375309392251e-23,8.407627026939848e-28,1.1803554381587257e-27,3.087970747973491e-23,1.2284992440521437e-23,2.1457613667807729e-19,9.223090184305803e-20
358_SCAN,39.6455383300781,-111.87043762207,10.0,1.10357998695629e-48,1.4927100239609504e-34,3.1016052298660756e-33,2.6648584345595483e-30,1.6418737059995323e-23,1.1969440079276917e-23,1.9948993783526555e-24,1.3150202251481538e-24
363_SCAN,30.0833301544189,-95.9833297729492,10.0,5.930643617439351e-15,0.04354960892508068,0.00027069891727257126,0.001110484091923305,0.0032448884466374497,0.0034389759084132113,0.004242198765756934,0.0024329974526055165
372_SCAN,35.4660682678223,-115.715103149414,7.0,4.898341257194302e-13,3.145271445054268e-05,1.4873935701280812e-05,2.656164822825972e-07,7.96095809861592e-09,1.464036807457123e-08,2.935636670885587e-07,3.8084112681526966e-08
380_SCAN,34.9701805114746,-119.478309631348,10.0,1.3287625239501882e-77,3.1048249926493588e-62,1.3499067176779494e-64,1.6626171293832332e-54,7.45942668053628e-47,1.003104910834053e-46,1.3558058767892354e-42,1.1604355237347838e-41
381_SCAN,34.1797294616699,-87.4561767578125,8.0,1.876015058427636e-117,4.415732133545624e-72,5.686995810322862e-60,4.166544270148217e-34,8.66913479663999e-92,1.214754945134358e-86,8.136377598480537e-54,5.533175325948379e-35
385_SCAN,39.2372398376465,-113.458656311035,10.0,1.39721866517228e-19,5.442753969146753e-13,1.1664827106850852e-13,6.970138953551132e-11,3.868597738793663e-09,4.456359256660257e-09,3.5766483838692e-09,1.2121845757810929e-09
387_SCAN,36.9902381896973,-91.3094329833984,4.0,6.597324484614587e-45,4.6763124848795333e-42,1.6248782175282037e-30,3.3324358528786245e-31,1.549242863404156e-25,1.8531611610294715e-22,2.9498352508872554e-23,2.6943200850751182e-18
