land_cover_types,insitu_sm,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm
9.0,0.358582979821144,0.375912606716156,0.3927362859249115,0.3052660822868347,0.3396162390708923,0.3778426647186279,0.3591626286506653,0.2625083923339844,0.3201391696929931
12.0,0.366989583397905,0.3825908899307251,0.3896909654140472,0.3064713478088379,0.3451427221298218,0.3817828595638275,0.3796643614768982,0.1995671391487121,0.2333445250988006
12.0,0.343989583974083,0.3500649333000183,0.3645137250423431,0.299556165933609,0.3366578221321106,0.347363531589508,0.3569025993347168,0.2571322619915008,0.2763451039791107
10.0,0.376537208640298,0.3516197800636291,0.4147663116455078,0.2988033592700958,0.3300215005874634,0.30389603972435,0.3252360224723816,0.0766072943806648,0.1179235205054283
12.0,0.217774999327958,0.268951803445816,0.3083926439285278,0.268923282623291,0.2395325303077697,0.2554733753204345,0.2475942820310592,0.1575531512498855,0.1774040907621383
10.0,0.259874999212722,0.2451204359531402,0.3434339761734009,0.2621355950832367,0.1913591027259826,0.209208607673645,0.2148676961660385,0.1493073999881744,0.1716971397399902
10.0,0.212545834481716,0.2114077359437942,0.3333520293235779,0.2500719726085663,0.1447097957134246,0.1821997910737991,0.1853893250226974,0.1341839283704757,0.2054200917482376
10.0,0.206377081573009,0.2128982841968536,0.3461309969425201,0.2475873231887817,0.1399424970149994,0.1722165644168853,0.1761656105518341,0.1269862055778503,0.158879354596138
10.0,0.17823749811699,0.1816243827342987,0.3081555664539337,0.2419206798076629,0.1207352802157402,0.1483380049467086,0.1503389477729797,0.1133123785257339,0.1483504772186279
10.0,0.170472726564516,0.1793131530284881,0.2905033230781555,0.2506005764007568,0.120656244456768,0.1548062562942505,0.1614009290933609,0.1018613874912262,0.1338846981525421
10.0,0.157983334424595,0.1653065085411071,0.2936878800392151,0.2414359450340271,0.0955597609281539,0.1465401202440261,0.1522125601768493,0.0872271582484245,0.1460310667753219
10.0,0.15628541726619,0.1648029536008834,0.3265349566936493,0.2328905463218689,0.0790695250034332,0.1541596800088882,0.1628435850143432,0.0917669981718063,0.1338541805744171
10.0,0.202441666275263,0.184126615524292,0.2736943066120147,0.234901025891304,0.1402978897094726,0.1846320182085037,0.1843705177307129,0.1235932558774948,0.1852778643369674
10.0,0.244736171149193,0.2117186784744262,0.3450043201446533,0.2676587402820587,0.1598511040210724,0.1897305250167846,0.1906099319458007,0.1475765854120254,0.2095706015825271
10.0,0.227335416401426,0.2147752940654754,0.304089218378067,0.2500869333744049,0.1544933766126632,0.1903322637081146,0.1899923086166381,0.1571205109357834,0.1977599412202835
10.0,0.208889582504829,0.1979431211948394,0.2870155572891235,0.2374351322650909,0.1409797072410583,0.1771425604820251,0.1763826459646225,0.1077731624245643,0.1457869261503219
10.0,0.201002082787454,0.1803923994302749,0.2796642780303955,0.2462634295225143,0.1311318725347519,0.1590428352355957,0.1604514420032501,0.12859907746315,0.168858915567398
10.0,0.336510417982936,0.2633262276649475,0.3631725013256073,0.2816493511199951,0.1963976621627807,0.2659544944763183,0.2441010177135467,0.166172593832016,0.2132938653230667
10.0,0.314853333764606,0.2606069147586822,0.3524787724018097,0.294996052980423,0.1830814629793167,0.2524358928203583,0.2359738051891327,0.1729646772146225,0.300119012594223
10.0,0.312754166002075,0.2628431618213653,0.3499206602573395,0.2780581414699554,0.2080224305391311,0.2531609535217285,0.2374392300844192,0.1739915460348129,0.1965392082929611
10.0,0.274935415635506,0.2486619055271148,0.3025497496128082,0.2613571584224701,0.1868212074041366,0.2270277589559555,0.2165744006633758,0.155550867319107,0.1757866144180297
10.0,0.220780851676109,0.1760783493518829,0.2549701631069183,0.2604889273643493,0.1446195840835571,0.1879107505083084,0.1845488548278808,0.1471075415611267,0.2164983004331588
10.0,0.207633333591123,0.1913588345050811,0.306065022945404,0.2534637153148651,0.1688704490661621,0.1819333434104919,0.1789912283420562,0.1562018990516662,0.2045350521802902
10.0,0.175785415495435,0.1611482352018356,0.2546584010124206,0.2227779626846313,0.1054379716515541,0.1584771871566772,0.1612211912870407,0.0860016569495201,0.1123996675014495
10.0,0.22271458307902,0.2489345371723175,0.2923093140125274,0.2817420661449432,0.1867109686136245,0.2556173503398895,0.2309336811304092,0.1858486831188202,0.2230903059244156
10.0,0.34036666713655,0.2792806029319763,0.3792291581630707,0.2612012922763824,0.2112209200859069,0.2648046016693115,0.2465837299823761,0.1346415877342224,0.2208929657936096
10.0,0.372889583930373,0.3410972952842712,0.4140514433383941,0.2810841798782348,0.2507061660289764,0.3044429719448089,0.2697077095508575,0.2288461327552795,0.3166295289993286
