date,smap_freq,smap_theta,mcd12c1_IGBP_land_cover,omega_land_cover,roughness_land_cover,b_land_cover,soilgrid_clay_fraction,soilgrid_bulk_density,era5_surface_temperature,vwc_mcd13_sf_land,smap_tb_v_corrected,smap_tb_h_corrected,era5_prep,era5_evap,koppen_climate_5_types,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm,insitu_sm
20200508.0,1.409999966621399,40.0,1.0,0.0700000002980232,0.1599999964237213,0.1000000014901161,0.1582101583480835,1.0088413953781128,289.3140563964844,2.3433284759521484,262.8675842285156,257.5177307128906,0.0008285045623779,2.577101469039917,400.0,0.1027150601148605,0.3423191905021667,0.1942292749881744,0.2583357989788055,0.2466215044260025,0.2015609443187713,0.1755338609218597,0.4653767645359039,0.0869583341603478
20200521.0,1.409999966621399,40.0,1.0,0.0700000002980232,0.1599999964237213,0.1000000014901161,0.1582101583480835,1.0088413953781128,282.5002136230469,2.5691866874694824,257.0657653808594,250.04681396484372,0.0760336965322494,2.7880027294158936,400.0,0.1448156386613845,0.4801339209079742,0.2418248504400253,0.3322745561599731,0.3441973328590393,0.256948858499527,0.3279114961624145,0.4025086164474487,0.250999997680386
20200603.0,1.409999966621399,40.0,1.0,0.0700000002980232,0.1599999964237213,0.1000000014901161,0.1582101583480835,1.0088413953781128,291.0152893066406,2.540689468383789,265.7784118652344,262.8724365234375,0.0008523463620804,3.5016331672668457,400.0,0.1187854781746864,0.4002473652362823,0.2125680297613144,0.2351400703191757,0.238634243607521,0.2139810174703598,0.2157026529312133,0.2758567929267883,0.112999999895692
20200606.0,1.409999966621399,40.0,1.0,0.0700000002980232,0.1599999964237213,0.1000000014901161,0.1582101583480835,1.0088413953781128,286.0800170898437,2.484849214553833,264.54473876953125,261.969970703125,1.755879044532776,2.428820848464966,400.0,0.0696473643183708,0.356809914112091,0.1420225203037262,0.2025546729564666,0.2707573473453522,0.2374652177095413,0.1536540389060974,0.1686757951974868,0.101458333432674
20200616.0,1.409999966621399,40.0,1.0,0.0700000002980232,0.1599999964237213,0.1000000014901161,0.1582101583480835,1.0088413953781128,285.5175476074219,2.554112672805786,265.6329345703125,261.18804931640625,0.0082139847800135,2.114194393157959,400.0,0.0701074823737144,0.351447731256485,0.1223558783531189,0.1708056926727295,0.1739482879638672,0.1533789336681366,0.1285361796617508,0.1516464799642563,0.0895000000794729
20200719.0,1.409999966621399,40.0,1.0,0.0700000002980232,0.1599999964237213,0.1000000014901161,0.1582101583480835,1.0088413953781128,297.0968017578125,2.6355140209198,272.95611572265625,269.6554870605469,0.0232164058834314,1.086172580718994,400.0,0.0385336689651012,0.2528131306171417,0.1068642809987068,0.1814031302928924,0.2026901543140411,0.1857572644948959,0.1808782517910003,0.219458594918251,0.0427083340473473
20200724.0,1.409999966621399,40.0,1.0,0.0700000002980232,0.1599999964237213,0.1000000014901161,0.1582101583480835,1.0088413953781128,294.2044677734375,2.447810649871826,273.672119140625,267.6785888671875,0.0026300041936337,1.5062251091003418,400.0,0.0410230532288551,0.2910162210464477,0.0972311943769455,0.1813205927610397,0.1972267031669616,0.1594651937484741,0.1524343937635421,0.1994079351425171,0.0405416668703159
20200727.0,1.409999966621399,40.0,1.0,0.0700000002980232,0.1599999964237213,0.1000000014901161,0.1582101583480835,1.0088413953781128,295.5312194824219,2.3387980461120605,272.2450561523437,268.2205505371094,2.2005202770233154,2.287039041519165,400.0,0.0785601288080215,0.2921040654182434,0.126315638422966,0.1985417306423187,0.2432262897491455,0.2086340934038162,0.1432061046361923,0.1604358106851577,0.039750000461936
20200801.0,1.409999966621399,40.0,1.0,0.0700000002980232,0.1599999964237213,0.1000000014901161,0.1582101583480835,1.0088413953781128,293.5480651855469,2.4852445125579834,272.0092163085937,267.2069091796875,0.000870227755513,1.2694740295410156,400.0,0.0507165864109993,0.2754967212677002,0.0879217535257339,0.1603153944015503,0.2180248647928238,0.1846412271261215,0.1372415572404861,0.1334879547357559,0.038208332999299
20200804.0,1.409999966621399,40.0,1.0,0.0700000002980232,0.1599999964237213,0.1000000014901161,0.1582101583480835,1.0088413953781128,294.6282043457031,2.5661041736602783,271.204345703125,267.54547119140625,0.0008590794750489,1.1130921840667725,400.0,0.0457406565546989,0.2640156745910644,0.0923243835568428,0.1604704111814499,0.2277120649814605,0.200474664568901,0.1224128156900405,0.1082491502165794,0.0372499994312724
20200806.0,1.409999966621399,40.0,1.0,0.0700000002980232,0.1599999964237213,0.1000000014901161,0.1582101583480835,1.0088413953781128,291.8717956542969,2.435685634613037,271.71807861328125,267.0768127441406,0.0008568424964323,0.973894476890564,400.0,0.045763187110424,0.2596469223499298,0.0735236853361129,0.0896275788545608,0.2051391005516052,0.1762869358062744,0.1248858049511909,0.1142307817935943,0.0367499995045364
20200809.0,1.409999966621399,40.0,1.0,0.0700000002980232,0.1599999964237213,0.1000000014901161,0.1582101583480835,1.0088413953781128,296.0016174316406,2.2314465045928955,271.911865234375,269.11236572265625,0.0120505215600132,0.9615963101387024,400.0,0.0392982885241508,0.2577021718025207,0.0944167226552963,0.1557607948780059,0.2168060094118118,0.200037881731987,0.1141464188694953,0.0874965637922287,0.0368749996026357
20200819.0,1.409999966621399,40.0,1.0,0.0700000002980232,0.1599999964237213,0.1000000014901161,0.1582101583480835,1.0088413953781128,297.2337341308594,2.860887050628662,275.9140319824219,270.762939453125,0.0021595854777842,1.1030550003051758,400.0,0.027589151635766,0.2762419283390045,0.0915886387228965,0.0989696457982063,0.1953899413347244,0.1652462929487228,0.1529102325439453,0.1556749194860458,0.0362499995778004
