date,smap_freq,smap_theta,mcd12c1_IGBP_land_cover,omega_land_cover,roughness_land_cover,b_land_cover,soilgrid_clay_fraction,soilgrid_bulk_density,era5_surface_temperature,vwc_mcd13_sf_land,smap_tb_v_corrected,smap_tb_h_corrected,era5_prep,era5_evap,koppen_climate_5_types,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm,insitu_sm
20150519.0,1.409999966621399,40.0,12.0,0.0599999986588954,0.1080000028014183,0.1099999994039535,0.4543117582798004,1.2889381647109983,293.2052917480469,0.0,271.9320068359375,257.6222229003906,0.0025840650778263,3.465453863143921,400.0,0.1064340248703956,0.3581374883651733,0.2108082026243209,0.0712966844439506,0.1190888807177543,0.1166325658559799,0.0781881064176559,0.0698263496160507,0.10412499991556
20150524.0,1.409999966621399,40.0,12.0,0.0599999986588954,0.1080000028014183,0.1099999994039535,0.4543117582798004,1.2889381647109983,295.41656494140625,0.0,276.20135498046875,262.2747802734375,0.0960476025938987,3.22034764289856,400.0,0.1002199649810791,0.3005301654338836,0.2137621939182281,0.0518281906843185,0.1106011345982551,0.1089672669768333,0.0560333281755447,0.0301522873342037,0.0922083342447877
20150527.0,1.409999966621399,40.0,12.0,0.0599999986588954,0.1080000028014183,0.1099999994039535,0.4543117582798004,1.2889381647109983,290.6015625,0.0,271.8456115722656,259.2880249023437,1.8521212339401243,3.412604331970215,400.0,0.1177806109189987,0.4023908078670501,0.2262297570705413,0.0690769702196121,0.1393029391765594,0.1385228186845779,0.0527632161974906,0.0442823581397533,0.0839999994883935
20150529.0,1.409999966621399,40.0,12.0,0.0599999986588954,0.1080000028014183,0.1099999994039535,0.4543117582798004,1.2889381647109983,288.87872314453125,0.0,269.79254150390625,257.78668212890625,0.0223552733659744,2.884824752807617,400.0,0.1062255501747131,0.3740335702896118,0.2078226804733276,0.0623164474964141,0.1278107911348343,0.1292433887720108,0.0082284724339842,0.0023804437369108,0.0803750005240242
20150601.0,1.409999966621399,40.0,12.0,0.0599999986588954,0.1080000028014183,0.1099999994039535,0.4543117582798004,1.2889381647109983,295.4360656738281,0.0,277.13592529296875,265.34405517578125,0.4910144805908203,3.4874837398529053,400.0,0.0861243829131126,0.3308660089969635,0.2045998722314834,0.0506546758115291,0.0874093249440193,0.0914030000567436,0.0008511334890499,0.0287484358996152,0.0825000004842877
20150606.0,1.409999966621399,40.0,12.0,0.0599999986588954,0.1080000028014183,0.1099999994039535,0.4543117582798004,1.2889381647109983,293.47998046875,0.0,275.2704772949219,262.02362060546875,0.0017235468840226,3.618088722229004,400.0,0.0954369083046913,0.3420868813991546,0.2070491462945938,0.0884474143385887,0.1147132962942123,0.1144233644008636,0.039773978292942,0.0065614795312285,0.0769166663909952
20150611.0,1.409999966621399,40.0,12.0,0.0599999986588954,0.1080000028014183,0.1099999994039535,0.4543117582798004,1.2889381647109983,297.2648010253906,0.0,276.9027099609375,265.18487548828125,0.0956567823886871,3.1515583992004395,400.0,0.0879249200224876,0.2760734260082245,0.211631640791893,0.0403705835342407,0.1180503964424133,0.1214332655072212,0.0950661525130271,0.0526139102876186,0.074625000047187
20150622.0,1.409999966621399,40.0,12.0,0.0599999986588954,0.1080000028014183,0.1099999994039535,0.4543117582798004,1.2889381647109983,291.5987548828125,0.0,251.70257568359372,224.5361328125,0.4622002840042114,3.399796485900879,400.0,0.1479634791612625,0.378808856010437,0.2906265556812286,0.2193730473518371,0.2704136967658996,0.3077062368392944,0.1936093419790268,0.3205664157867431,0.091458333345751
20150627.0,1.409999966621399,40.0,12.0,0.0599999986588954,0.1080000028014183,0.1099999994039535,0.4543117582798004,1.2889381647109983,293.547607421875,0.0,260.2913818359375,235.08364868164065,0.0666221305727958,2.731145143508911,400.0,0.1099377423524856,0.3161959052085876,0.2595049440860748,0.1776319742202758,0.2303702682256698,0.2436815500259399,0.1612360775470733,0.1983397901058197,0.120083333924413
20150717.0,1.409999966621399,40.0,12.0,0.0599999986588954,0.1080000028014183,0.1099999994039535,0.4543117582798004,1.2889381647109983,298.0317687988281,0.0,276.13946533203125,256.6835327148437,0.0308341365307569,2.9788382053375244,400.0,0.0854643061757087,0.3391207158565521,0.1846773773431778,0.0877214670181274,0.1423063576221466,0.1342230290174484,0.252457320690155,0.126010924577713,0.105208333581686
