date,smap_freq,smap_theta,mcd12c1_IGBP_land_cover,omega_land_cover,roughness_land_cover,b_land_cover,soilgrid_clay_fraction,soilgrid_bulk_density,era5_surface_temperature,vwc_mcd13_sf_land,smap_tb_v_corrected,smap_tb_h_corrected,era5_prep,era5_evap,koppen_climate_5_types,pgml_sm,era5_land_sm,esa_cci_sm,smap_ib_sm,smap_dca_sm,smap_scav_sm,smos_ic_sm,smos_l3_sm,insitu_sm
20160317.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,283.8327331542969,0.1448887437582016,235.34402465820312,207.81956481933597,0.0032611219212412,2.1820738315582275,300.0,0.1661491692066192,0.3548900187015533,0.2819986343383789,0.3153899013996124,0.2913441956043243,0.2573038637638092,0.2475453913211822,0.2577593326568603,0.0965916661856075
20160402.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,282.7021179199219,0.1280855387449264,228.33761596679688,197.5664825439453,0.0008657936123199,3.065539121627808,300.0,0.1208789125084877,0.3688063323497772,0.302669882774353,0.3078378140926361,0.3109923005104065,0.3071269094944,0.2699274718761444,0.2957548797130584,0.09256458391125
20160510.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,295.05133056640625,0.2091726958751678,253.17286682128903,231.5483245849609,0.2435108721256256,4.296929359436035,300.0,0.2924132347106933,0.3483211100101471,0.2771057188510895,0.2404916733503341,0.278414785861969,0.2622593939304352,0.1835851073265075,0.201727345585823,0.043699998408556
20160515.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,286.9209899902344,0.2201751768589019,263.77587890625,243.1807556152344,0.0,2.772437334060669,300.0,0.3129565715789795,0.2998514473438263,0.2381643056869506,0.1580409407615661,0.1673723310232162,0.1672737151384353,0.0945041179656982,0.0953398272395134,0.098924999887293
20160518.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,287.534423828125,0.2290356755256652,235.64096069335935,208.9221343994141,0.003133799182251,3.434427499771118,300.0,0.0911305993795394,0.3989683389663696,0.3262791037559509,0.3051757514476776,0.3522655665874481,0.3808489143848419,0.2756577432155609,0.3150120675563812,0.0736812495160848
20160528.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,294.923828125,0.2349084317684173,244.73648071289065,218.54348754882807,5.429867267608643,5.102615833282471,300.0,0.1536368429660797,0.4120378494262695,0.3285996317863464,0.3178341388702392,0.3361155390739441,0.3574835658073425,0.2889370024204254,0.3376262784004211,0.116414583132913
20160605.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,295.2556457519531,0.2309077531099319,247.28054809570312,219.970703125,0.0017120314296334,5.144778251647949,300.0,0.162613496184349,0.3578899800777435,0.3078866899013519,0.3105748295783996,0.30379518866539,0.331057995557785,0.231157511472702,0.2729575634002685,0.120362499263138
20160610.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,299.6951904296875,0.2364573776721954,267.7825927734375,242.5318298339844,0.0589336976408958,4.994171619415283,300.0,0.299094021320343,0.2858930826187134,0.2606738209724426,0.2023884207010269,0.1862226873636245,0.1945738643407821,0.1310484558343887,0.1708731353282928,0.140576923122773
20160618.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,302.7137145996094,0.2009932845830917,276.7784729003906,257.025390625,0.3296478688716888,4.458072662353516,300.0,0.3069044053554535,0.2460244446992874,0.2481214553117752,0.1386547535657882,0.1492963582277298,0.1511371284723281,0.0842319577932357,0.0936002656817436,0.282822916905085
20160721.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,303.9465637207031,0.1716943830251693,279.7965393066406,261.5269775390625,0.0,4.950187683105469,300.0,0.2620660364627838,0.2597330808639526,0.2260470241308212,0.1292545646429062,0.1338080614805221,0.1361226141452789,0.0960519686341285,0.122257150709629,0.307891488709348
20160803.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,303.7792053222656,0.1542442142963409,282.55145263671875,265.5697021484375,1.1989179849624634,4.433528900146484,300.0,0.2164443433284759,0.2400727868080139,0.1981268674135208,0.0987866893410682,0.1207721307873725,0.1249735653400421,0.0653506517410278,0.0666219070553779,0.318508695649064
20160811.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,304.0478820800781,0.1533185094594955,278.1922607421875,259.9832763671875,0.1291352957487106,4.396874904632568,300.0,0.2187522202730178,0.2995556592941284,0.254479706287384,0.1446862965822219,0.1500086486339569,0.1497264355421066,0.0933873727917671,0.1192968562245369,0.31911041525503
20160813.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,300.0991516113281,0.1537258774042129,275.71685791015625,257.053955078125,0.0964506119489669,4.197391033172607,300.0,0.2840754091739654,0.3000658750534057,0.2381398379802703,0.1393392980098724,0.161885991692543,0.1594734191894531,0.1240350529551506,0.1423078030347824,0.317087233700651
20160816.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,298.81512451171875,0.1545004844665527,278.876953125,260.31060791015625,0.0017141756834462,3.6722333431243896,300.0,0.2967220842838287,0.2526626288890838,0.1828223019838333,0.0996203273534774,0.1226516366004943,0.1252347826957702,0.0740749165415763,0.0832544937729835,0.317724390727718
20160821.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,296.49102783203125,0.1584827154874801,265.208984375,241.2752685546875,0.0008583068847656,3.37064528465271,300.0,0.3211241960525512,0.2346692532300949,0.2645955681800842,0.1753227859735489,0.2098281532526016,0.2082128375768661,0.1830757558345794,0.1998351961374282,0.320059088143435
20160923.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,298.8127746582031,0.184628739953041,268.3525085449219,251.62600708007807,0.0,3.135219097137451,300.0,0.2956911325454712,0.2986001074314117,0.2309664934873581,0.1695335358381271,0.2032668441534042,0.1852394640445709,0.1122834756970405,0.1192052960395813,0.306537499651313
20161001.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,291.6820373535156,0.1723987460136413,267.887451171875,249.4940185546875,0.0,2.377971649169922,300.0,0.3229687213897705,0.2998280823230743,0.2150206565856933,0.1432766616344452,0.1621796488761901,0.1576197445392608,0.118116408586502,0.1399578899145126,0.271158621228974
20161009.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,287.8839416503906,0.1628583967685699,240.13848876953125,211.7825927734375,0.00271184486337,2.264105796813965,300.0,0.2021849155426025,0.3711422085762024,0.2826189398765564,0.2772233784198761,0.3116851150989532,0.3153296113014221,0.263087123632431,0.2640461325645447,0.28761785370963
20161011.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,292.2816162109375,0.1538109183311462,242.1082763671875,212.94015502929688,0.0071501578204333,2.8333466053009038,300.0,0.2240233868360519,0.3470024764537811,0.2924886345863342,0.2845147550106048,0.3008251786231994,0.3068162500858307,0.2550140917301178,0.2535783052444458,0.279699999094009
20161014.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,290.04132080078125,0.1421784609556198,241.7705841064453,217.4273834228516,4.5046067237854,1.9619940519332888,300.0,0.2564348578453064,0.3604808747768402,0.3032829463481903,0.3193257451057434,0.3254103660583496,0.293684184551239,0.2532269954681396,0.3068636059761047,0.269737500697374
20161016.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,297.4814147949219,0.1376491338014602,241.33627319335935,212.33816528320312,0.0032909694127738,2.4232707023620605,300.0,0.252915620803833,0.3362531661987304,0.330210268497467,0.3386315107345581,0.320311963558197,0.3180632889270782,0.2790413498878479,0.2835779786109924,0.185212501014272
20161019.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,294.5551452636719,0.1341242045164108,247.5873565673828,217.9058532714844,0.0066267088986933,2.054816246032715,300.0,0.2618811726570129,0.300881415605545,0.2894724011421203,0.2963695824146271,0.2745145261287689,0.2761456370353699,0.2379823476076126,0.2582170963287353,0.125397674219553
20161024.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,291.3294982910156,0.1309269964694976,252.91976928710935,229.54547119140625,0.0008523463038727,1.676958084106445,300.0,0.3078052401542663,0.2753874957561493,0.2561353743076324,0.2428183555603027,0.2493653297424316,0.2251805365085601,0.2036809921264648,0.2142399400472641,0.125630952595245
20161101.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,295.01666259765625,0.1385622173547744,252.258544921875,224.69786071777344,0.0012814998626708,1.902029514312744,300.0,0.3174281716346741,0.28377366065979,0.2638481855392456,0.2577849328517914,0.2458606511354446,0.2337962836027145,0.2017728835344314,0.2404858618974685,0.130071794757476
20170222.0,1.409999966621399,40.0,10.0,0.0700000002980232,0.1560000032186508,0.1299999952316284,0.2944906949996948,1.3821510076522827,285.8001403808594,0.1207341775298118,237.62213134765625,211.23684692382807,0.0,1.880890130996704,300.0,0.2016647756099701,0.3398005366325378,0.2644686698913574,0.3027433454990387,0.2930729389190674,0.2468049228191375,0.2267918586730957,0.2513504326343536,0.108190477249168
