fold_id,valid_number,r,bias,rmse,ubrmse,p
1.0,86377,0.9355047272877735,3.738986569397769e-05,0.04247977345258561,0.042479756997668205,0.0
4.0,86377,0.9339623588333928,4.9460211288927195e-05,0.042808360601409946,0.0428083320285648,0.0
2.0,86377,0.9354242435802673,-0.0007055507962793355,0.04261210893889448,0.042606267453205525,0.0
5.0,86377,0.9349446702730934,0.0002002441100423611,0.042542671170866804,0.04254219990372965,0.0
3.0,86377,0.9348151172290052,-0.00031808978313772803,0.04274175943019008,0.04274057578084444,0.0
0,86377,0.9349293733166564,-0.00014730927847835968,0.0426371096293459,0.0426368551551511,0.0
