date,smap_freq,smap_theta,mcd12c1_IGBP_land_cover,omega_land_cover,roughness_land_cover,b_land_cover,soilgrid_clay_fraction,soilgrid_bulk_density,era5_surface_temperature,vwc_mcd13_sf_land,smap_tb_v_corrected,smap_tb_h_corrected,era5_prep,era5_evap,koppen_climate_5_types,insitu_sm
20180913.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,290.24237060546875,0.0,262.53778076171875,235.887939453125,0.012569233775138855,2.363046169281006,400.0,0.29090208436052
20180915.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,281.613525390625,0.0,252.12794494628906,225.95486450195312,0.0006078300648368895,1.6457704305648804,400.0,0.284647915512323
20180916.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,282.1110534667969,0.0,260.8565368652344,236.77003479003906,0.0,2.0145046710968018,400.0,0.282264582191904
20180918.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,286.4518127441406,0.0,265.10626220703125,244.24111938476562,0.0012874602107331157,1.8613407611846924,400.0,0.277797915972769
20180921.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,280.5060119628906,0.0,268.48577880859375,248.3139190673828,0.023792291060090065,1.0496320724487305,400.0,0.267253334323565
20180923.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,278.19195556640625,0.0,266.56524658203125,245.68077087402344,0.9833903908729553,1.028390884399414,400.0,0.264391668140888
20180924.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,282.7362060546875,0.0,269.3145751953125,249.99493408203125,0.013085939921438694,1.1992473602294922,400.0,0.264143751313289
20180926.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,285.33404541015625,0.0,246.19044494628906,214.72120666503906,0.9866278767585754,1.385226845741272,400.0,0.297983330630121
20180929.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,276.97503662109375,0.0,229.92291259765625,190.72705078125,1.617464542388916,1.2869209051132202,400.0,0.313986045676608
20181001.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,279.7815246582031,0.0,233.0762939453125,193.54771423339844,0.0001854744041338563,1.2021433115005493,400.0,0.310234043192356
20181002.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,279.5174255371094,0.0,235.90338134765625,200.96261596679688,0.0017074019415304065,1.473976969718933,400.0,0.305785416314999
20181004.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,283.97119140625,0.0,244.34109497070312,210.57778930664062,0.0,1.73363196849823,400.0,0.299047917127609
20181007.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,275.2447509765625,0.0,254.77581787109375,227.57833862304688,0.003867523977532983,0.9525479078292847,400.0,0.29021041529874
20181009.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,271.6495666503906,0.0,256.32275390625,227.83489990234375,0.5535888075828552,0.5528943538665771,400.0,0.288476189687139
20181010.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,272.169677734375,0.0,256.252197265625,227.28036499023438,0.26506108045578003,0.4324275553226471,400.0,0.28748928542648
20181012.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,276.73748779296875,0.0,255.29931640625,229.06260681152344,0.0008523463038727641,0.7413939237594604,400.0,0.284528260645659
20181015.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,277.1888122558594,0.0,258.9907531738281,234.20404052734375,0.000858306884765625,0.7881506085395813,400.0,0.281885417178273
20181017.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,273.4214172363281,0.0,258.65972900390625,234.57794189453125,0.0008523463038727641,0.589504063129425,400.0,0.278071051365451
20181018.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,274.2369384765625,0.0,259.4971923828125,235.14627075195312,0.0008511565392836928,0.5131945610046387,400.0,0.275911900968779
20181020.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,278.2083435058594,0.0,261.7307434082031,238.42926025390625,0.0006126355729065835,0.5026403069496155,400.0,0.276135420116286
20181023.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,276.486572265625,0.0,261.767578125,239.52850341796875,0.0008612871170043945,0.6892337799072266,400.0,0.274493747080366
20181025.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,273.1513671875,0.0,260.783203125,234.59735107421875,3.4176254272460938,0.8621085286140442,400.0,0.273115385419283
20181102.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,276.3474426269531,0.0,252.93710327148438,225.62994384765625,0.0,0.2685231566429138,400.0,0.23581904456729
20181103.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,277.48406982421875,0.0,253.17462158203125,230.6756591796875,3.6655499935150146,0.6850939989089966,400.0,0.268812903473454
20190318.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,277.1526794433594,0.015000991523265839,254.86013793945312,228.64012145996094,0.00170469272416085,0.8142930269241333,400.0,0.215673332413038
20190319.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,280.7721252441406,0.01571350358426571,251.6433868408203,222.4417724609375,0.030040087178349495,0.97730553150177,400.0,0.226184000372887
20190326.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,275.288818359375,0.016916221007704735,260.533203125,237.58837890625,0.0,0.45619142055511475,400.0,0.209746667742729
20190403.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,278.57470703125,0.009976792149245739,262.1641845703125,242.53558349609375,0.0008523463038727641,0.6504610776901245,400.0,0.210366665865436
20190404.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,277.8663635253906,0.008478721603751183,261.2442626953125,238.4852294921875,0.000852346362080425,0.7766473293304443,400.0,0.235931251198053
20190411.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,273.4964599609375,0.003092622384428978,257.7193603515625,230.797119140625,0.0017271875403821468,0.88681560754776,400.0,0.261463633992455
20190412.0,1.409999966621399,40.0,10.0,0.07000000029802322,0.15600000321865082,0.12999999523162842,0.18315739929676056,1.34615159034729,276.7449645996094,0.0028774715028703213,259.80120849609375,233.50608825683594,0.15555889904499054,0.9952091574668884,400.0,0.260992497950792
