date,smap_freq,smap_theta,mcd12c1_IGBP_land_cover,omega_land_cover,roughness_land_cover,b_land_cover,soilgrid_clay_fraction,soilgrid_bulk_density,era5_surface_temperature,vwc_mcd13_sf_land,smap_tb_v_corrected,smap_tb_h_corrected,era5_prep,era5_evap,koppen_climate_5_types,insitu_sm
20150408.0,1.409999966621399,40.0,12.0,0.05999999865889549,0.1080000028014183,0.10999999940395355,0.24520649015903473,1.1936265230178833,278.5312194824219,0.32017970085144043,246.65219116210938,229.24755859375,0.4147832989692688,1.012791395187378,400.0,0.410500002404054
20150410.0,1.409999966621399,40.0,12.0,0.05999999865889549,0.1080000028014183,0.10999999940395355,0.24520649015903473,1.1936265230178833,283.1228942871094,0.28687483072280884,248.75680541992188,235.6632080078125,0.0016555445035919547,2.2975549697875977,400.0,0.391333335389694
20150412.0,1.409999966621399,40.0,12.0,0.05999999865889549,0.1080000028014183,0.10999999940395355,0.24520649015903473,1.1936265230178833,284.3717346191406,0.25521573424339294,253.09506225585938,238.596923828125,0.44914647936820984,2.075078248977661,400.0,0.35645833487312
20150413.0,1.409999966621399,40.0,12.0,0.05999999865889549,0.1080000028014183,0.10999999940395355,0.24520649015903473,1.1936265230178833,282.9638671875,0.24013662338256836,253.85052490234375,241.88970947265625,1.5459128618240356,2.314404010772705,400.0,0.33924999833107
20150415.0,1.409999966621399,40.0,12.0,0.05999999865889549,0.1080000028014183,0.10999999940395355,0.24520649015903473,1.1936265230178833,286.18060302734375,0.21068672835826874,252.48849487304688,241.5498504638672,0.0008523463038727641,3.2352919578552246,400.0,0.313291672617197
20150416.0,1.409999966621399,40.0,12.0,0.05999999865889549,0.1080000028014183,0.10999999940395355,0.24520649015903473,1.1936265230178833,286.5032043457031,0.20270362496376038,256.5519104003906,245.57481384277344,0.00043511379044502974,3.1903395652770996,400.0,0.298739132673844
20150418.0,1.409999966621399,40.0,12.0,0.05999999865889549,0.1080000028014183,0.10999999940395355,0.24520649015903473,1.1936265230178833,280.5979919433594,0.19068974256515503,248.53097534179688,236.08236694335938,1.2890074253082275,2.634023427963257,400.0,0.359055567118857
20150420.0,1.409999966621399,40.0,12.0,0.05999999865889549,0.1080000028014183,0.10999999940395355,0.24520649015903473,1.1936265230178833,281.7117614746094,0.17826801538467407,250.18521118164062,235.47421264648438,0.0,2.7416837215423584,400.0,0.347173907186674
20150421.0,1.409999966621399,40.0,12.0,0.05999999865889549,0.1080000028014183,0.10999999940395355,0.24520649015903473,1.1936265230178833,283.794189453125,0.17213797569274902,251.7149200439453,239.72689819335938,0.020943928509950638,3.253502130508423,400.0,0.333000000566244
20150423.0,1.409999966621399,40.0,12.0,0.05999999865889549,0.1080000028014183,0.10999999940395355,0.24520649015903473,1.1936265230178833,284.6127014160156,0.16001558303833008,257.55828857421875,244.62510681152344,4.821521759033203,2.68528151512146,400.0,0.307374995201826
20150424.0,1.409999966621399,40.0,12.0,0.05999999865889549,0.1080000028014183,0.10999999940395355,0.24520649015903473,1.1936265230178833,283.6624450683594,0.15464164316654205,259.02105712890625,245.76275634765625,0.038938868790864944,2.6256771087646484,400.0,0.302166666835546
